commercial_area,lunch_sales,total_sales,total_shops,lunch_per_shop,total_per_shop,lunch_index
석수역 1번 출입구,1055653309.0,5456934505.0,552.0,1912415.4148550725,9885750.914855072,0.19345170956930882
왕십리파출소,641256726.0,3320403647.0,132.0,4858005.5,25154573.083333332,0.19312613590801783
정원여중,93550792.0,484405734.0,102.0,917164.6274509804,4749075.823529412,0.19312486503307988
영신초등학교,2418607897.0,12532840493.0,1572.0,1538554.6418575065,7972544.842875318,0.19298162282930767
천호역,11314781695.0,58648416438.0,6042.0,1872688.1322409797,9706788.553128103,0.19292561303784542
혜원여고,546284280.0,2831977674.0,444.0,1230370.0,6378328.094594595,0.19289851223594073
강남시장(동작구 강남시장),207348584.0,1075233768.0,96.0,2159881.0833333335,11200351.75,0.1928404689016426
신영시장,766080411.0,3974048761.0,1152.0,665000.3567708334,3449695.105034722,0.192770762784307
예일여고,484619506.0,2515630283.0,402.0,1205521.1592039801,6257786.773631841,0.19264337421716432
인현시장,4098594830.0,21289578573.0,1926.0,2128034.6988577363,11053779.113707164,0.19251648481186684
연천초등학교,89235410.0,463620113.0,186.0,479760.2688172043,2492581.2526881723,0.1924752777065131
홍릉시장,619156989.0,3224924089.0,816.0,758770.8198529412,3952112.8541666665,0.19199118240082086
개봉초등학교,291535325.0,1522335086.0,516.0,564990.9399224806,2950261.7945736432,0.1915053575793365
어린이대공원역,8109920252.0,42419246121.0,5184.0,1564413.6288580247,8182724.946180556,0.19118492178919502
천호1동주민센터,95447803.0,499942382.0,702.0,135965.53133903135,712168.6353276353,0.19091760658131202
신흥시장,882330276.0,4636958945.0,846.0,1042943.5886524823,5481038.9420803785,0.19028209791492987
회기역,4366698762.0,22969517277.0,2328.0,1875729.7087628867,9866631.13273196,0.19010842541181716
굽은다리역 4번,1773642732.0,9338497053.0,2772.0,639842.2554112554,3368866.180735931,0.18992807107330142
번동주공2단지,520757225.0,2742090559.0,282.0,1846656.8262411347,9723725.386524823,0.18991248239077577
명지대학교,5213176094.0,27454158788.0,3888.0,1340837.4727366255,7061254.832304527,0.18988657180341795
수락산디자인거리,6501958725.0,34291761002.0,2910.0,2234350.0773195876,11784110.309965637,0.18960702323280468
오류2동버들시장,2594027927.0,13692943557.0,2250.0,1152901.300888889,6085752.692,0.18944268018061766
목동로데오거리,951627556.0,5024218855.0,582.0,1635098.8934707905,8632678.445017181,0.18940806192249365
석촌역 7번,6786846136.0,35884449381.0,3174.0,2138262.8027725266,11305749.647448014,0.18913056360266964
신원시장,1127362988.0,5961920510.0,1272.0,886291.6572327045,4687044.426100629,0.1890939314117088
둔촌동역 4번,361781635.0,1913590819.0,672.0,538365.5282738095,2847605.3854166665,0.18905903571854457
수유1동주민센터,444676390.0,2352404972.0,696.0,638902.8591954022,3379892.2011494255,0.1890305433345258
보문역 5번,800165977.0,4238653747.0,918.0,871640.4978213508,4617269.876906318,0.18877833028148033
응암3동주민센터,921231558.0,4889119219.0,498.0,1849862.5662650603,9817508.47188755,0.18842485051702726
당산역 8번,505705182.0,2684914019.0,168.0,3010149.8928571427,15981631.06547619,0.18835060580016286
잠실새내역(신천),36603575006.0,194477846598.0,11586.0,3159293.5444501983,16785590.074054893,0.188214625194109
청담사거리(청담동명품거리),20552191127.0,109268242489.0,7098.0,2895490.4377289377,15394229.711045366,0.18808933555482948
사가정역,4722383610.0,25107192100.0,1422.0,3320944.8734177216,17656253.23488045,0.18808887872411667
화곡역 4번,1690851326.0,9003287010.0,1800.0,939361.8477777778,5001826.116666666,0.1878037792332914
문래역(문래로데오거리),5871348882.0,31300864104.0,864.0,6795542.6875,36227851.972222224,0.18757785288265216
인헌시장(원당종합시장),1843239987.0,9842662381.0,1602.0,1150586.7584269664,6143984.008114857,0.18727046764888927
연희사러가,62466864.0,334324303.0,48.0,1301393.0,6965089.645833333,0.18684511846570723
메가박스 상봉,3408957560.0,18248020768.0,2490.0,1369059.2610441768,7328522.396787149,0.18681245507885427
오류동역 3번,395650417.0,2118857375.0,396.0,999117.2146464647,5350649.936868687,0.1867281968424137
화양사거리,1690877008.0,9059797658.0,2190.0,772089.9579908676,4136893.9077625573,0.1866351845625292
한성대입구역 3번,1043897563.0,5593479602.0,1518.0,687679.5540184453,3684769.1712779975,0.18662758019654613
몽촌토성역,4109642654.0,22058841353.0,1812.0,2268014.709713024,12173753.50607064,0.1863036497808208
세종마을음식문화거리(금천교시장),10074405274.0,54092226896.0,2712.0,3714751.207227139,19945511.392330382,0.1862449718213576
보문역 8번,708303472.0,3804576058.0,624.0,1135101.717948718,6097077.016025641,0.18617145805526172
동진시장,21273824.0,114346290.0,108.0,196979.85185185185,1058761.9444444445,0.18604734792882216
종로3가역,54383557342.0,293244176437.0,20172.0,2695992.3330358914,14537188.99648027,0.18545485882371363
당산역,14017813457.0,75833543902.0,4530.0,3094440.056732892,16740296.667108167,0.18484977406720277
도림시장,8877485.0,48039960.0,36.0,246596.80555555556,1334443.3333333333,0.1847937633586706
창동골목시장,1231107893.0,6666739505.0,978.0,1258801.5265848672,6816707.060327198,0.18466416635548447
구의1동주민센터,3306465358.0,17910891605.0,2754.0,1200604.7051561365,6503591.7229484385,0.18460640770540804
구산보건지소,455224982.0,2468494339.0,1416.0,321486.56920903956,1743286.9625706214,0.18441402712894778
중랑노인종합복지관,1548053716.0,8409699024.0,1962.0,789018.2038735984,4286289.003058104,0.18407956236984113
오류동역,3995342110.0,21708823003.0,2190.0,1824357.1278538813,9912704.567579908,0.18404231816012656
영등포역 2번,1198073222.0,6513424420.0,1146.0,1045439.1116928447,5683616.422338569,0.18393906872108912
삼성중앙역 5번,7673228503.0,41722861874.0,342.0,22436340.652046785,121996672.14619882,0.18390944816231905
연트럴파크(연남동주민센터),1552820066.0,8444781061.0,3138.0,494843.87061822816,2691134.8186743148,0.18387925687870002
도화동 상점가,18155702597.0,98747720548.0,6108.0,2972446.39767518,16166948.354289457,0.18385946021077768
우이골목시장(우이시장),1185409000.0,6449091793.0,546.0,2171078.754578755,11811523.43040293,0.18381022290404853
미아역 5번,848990904.0,4619032547.0,492.0,1725591.268292683,9388277.534552846,0.18380275422640358
세곡초등학교,788099826.0,4287933795.0,1242.0,634540.922705314,3452442.6690821256,0.18379477475118058
연신내역,3866515226.0,21052999172.0,2586.0,1495172.1678267594,8141144.304717711,0.18365626647353767
중화역 4번,1619222588.0,8817256382.0,1320.0,1226683.7787878788,6679739.683333334,0.18364245269147034
불광먹자골목 골목형상점가,4662052987.0,25390822625.0,1554.0,3000034.0971685974,16339010.698198197,0.18361173467494146
강서구청옆,1085138252.0,5919346422.0,618.0,1755887.139158576,9578230.45631068,0.18332061931144059
장위전통시장,208692803.0,1140468720.0,360.0,579702.2305555556,3167968.6666666665,0.18298862506286012
신림현대아파트,234170150.0,1283763694.0,102.0,2295785.7843137253,12585918.56862745,0.18240907660378186
KT구로지사,457653413.0,2510245976.0,420.0,1089650.9833333334,5976776.133333334,0.1823141705536191
개화산역 1번,1031729570.0,5670169816.0,864.0,1194131.4467592593,6562696.546296297,0.18195743751601248
개봉중앙시장,1793992473.0,9874671629.0,936.0,1916658.625,10549862.851495726,0.18167616508192447
낙성대역 1번(관악구민 종합체육센터),1319977482.0,7265998063.0,870.0,1517215.4965517242,8351721.911494253,0.18166499227705615
솔밭공원역 1번,308833277.0,1702613908.0,258.0,1197028.2054263565,6599278.713178295,0.18138773303148653
장충단 고개,1899774996.0,10478682172.0,888.0,2139386.256756757,11800317.761261262,0.18129903787676405
우리은행응암동지점,745535692.0,4113874484.0,342.0,2179928.923976608,12028872.760233918,0.18122470554208575
보라매동주민센터(당곡고등학교),87902660.0,485857547.0,408.0,215447.69607843139,1190827.3210784313,0.18092270160825558
수족관거리,64286686.0,355456461.0,150.0,428577.9066666667,2369709.74,0.1808567097617055
압구정로데오역(압구정로데오),29871206440.0,165472547644.0,12738.0,2345046.8236771864,12990465.351232532,0.18052061725831006
동남상가,134263472.0,743988360.0,216.0,621590.1481481482,3444390.5555555555,0.18046447930986448
남구로역 2번,1956339465.0,10884922075.0,3138.0,623435.138623327,3468745.0844486933,0.179729303666145
국민대학교앞,287703231.0,1601385771.0,414.0,694935.3405797102,3868081.572463768,0.17965891555308444
남강고등학교(남강중학교),1597688287.0,8895725221.0,1086.0,1471167.8517495396,8191275.5257826885,0.1796018028106761
"신촌역(신촌역, 신촌로터리)",34753602033.0,193639841573.0,18972.0,1831836.4976280835,10206611.931952352,0.17947547235468217
당곡중학교,1306448582.0,7306300403.0,2052.0,636670.8489278753,3560575.2451267056,0.17881123276337862
금빛새마을금고본점,129709223.0,725794517.0,174.0,745455.3045977012,4171232.856321839,0.1787134236507328
미성초등학교,368943343.0,2076039208.0,876.0,421168.1997716895,2369907.771689498,0.1777150169314143
대림썬프라자,197290301.0,1113041443.0,366.0,539044.5382513661,3041096.838797814,0.17725332892209297
성수119안전센터,1394256272.0,7879861645.0,1776.0,785054.2072072072,4436859.034346847,0.17693918177925064
화곡4동주민센터,267889700.0,1514643876.0,924.0,289923.91774891777,1639224.974025974,0.17686645966408016
신곡초등학교,184693781.0,1044398253.0,258.0,715867.3682170543,4048055.2441860465,0.17684229217108813
조원동주민센터,277837120.0,1577933192.0,264.0,1052413.3333333333,5977019.666666667,0.17607660540294912
연남동(홍대),33182180089.0,188915220414.0,23826.0,1392687.8237639554,7928952.4223117605,0.17564587975644633
양화초등학교,97079162.0,552934406.0,306.0,317252.1633986928,1806975.183006536,0.17557084700567538
동북프라자,185437107.0,1056499015.0,192.0,965818.265625,5502599.036458333,0.17552037850219862
오!도봉거리 상점가,162397170.0,926158204.0,420.0,386659.9285714286,2205138.580952381,0.1753449565081
개봉역,2139320175.0,12319720671.0,1374.0,1557001.5829694322,8966317.810043668,0.17365005523508756
암사역 4번(삼성광나루아파트),332425873.0,1915456340.0,90.0,3693620.811111111,21282848.222222224,0.1735491778423934
방학중학교,821364551.0,4733273865.0,1140.0,720495.2201754386,4151994.6184210526,0.1735299022255075
신정네거리역,8384408353.0,48420026416.0,4008.0,2091918.251746507,12080844.914171657,0.1731599293433975
오류동역 4번,272069614.0,1574807149.0,138.0,1971518.9420289856,11411646.007246377,0.17276376613654806
쌍문역1번(쌍리단길),1669435071.0,9664067336.0,1032.0,1617669.6424418604,9364406.333333334,0.1727466306842794
구로디지털단지역 4번,1911714554.0,11069847183.0,2928.0,652907.9760928962,3780685.513319672,0.17269565897312714
마장축산물시장,3224860759.0,18686897347.0,1812.0,1779724.4806843267,10312857.255518764,0.17257336512942958
송정역 3번,2220810422.0,12872444525.0,1938.0,1145929.0103199175,6642128.237874097,0.1725243731046493
꿈의숲 장곡 골목형상점가,769293324.0,4471868605.0,324.0,2374362.111111111,13802063.595679013,0.17202950085336863
중랑동부시장,1931610319.0,11230249499.0,2184.0,884436.9592490842,5142055.631410256,0.1720006593951453
수유시장옆,535874814.0,3118683713.0,588.0,911351.724489796,5303883.865646259,0.1718272397313796
이수역 10번,672985573.0,3918022851.0,636.0,1058153.4166666667,6160413.287735849,0.17176662786135447
봉천제일종합시장,47903043.0,279011662.0,90.0,532256.0333333333,3100129.577777778,0.17168831817503025
월드순복음교회,768509241.0,4480806892.0,798.0,963044.1616541353,5615046.230576441,0.17151135041594648
한강진역 3번,2490597768.0,14524916721.0,2442.0,1019900.805896806,5947959.345208845,0.17147070897825634
가산동주민센터,2440105642.0,14249050331.0,1170.0,2085560.3777777778,12178675.496581197,0.17124689613112998
시립대앞사거리,488970246.0,2855410151.0,642.0,761635.8971962617,4447679.362928349,0.17124343619383597
해방촌예술마을,188033737.0,1098056205.0,1116.0,168489.0116487455,983921.3306451613,0.17124236095000253
흑리단길,1449098982.0,8473634632.0,996.0,1454918.656626506,8507665.293172691,0.17101268168060896
학동사거리,24972376157.0,146319785784.0,9714.0,2570761.3914968087,15062773.912291538,0.1706698518125545
화원중학교,848614236.0,4975954455.0,1104.0,768672.3152173914,4507205.122282608,0.17054300711038162
삼육보건대학교,912578399.0,5360524218.0,1962.0,465126.60499490314,2732173.4036697247,0.17024051415264027
망리단길,6437473372.0,37886060791.0,9726.0,661882.9294674069,3895338.349886901,0.1699166721901383
한겨레신문사,549391781.0,3235954381.0,546.0,1006212.0531135531,5926656.375457875,0.16977735663573312
"총신대입구역(이수, 총신대)",20284623191.0,119509539285.0,8490.0,2389237.1249705534,14076506.393992933,0.16973225160400215
구의역,11960560961.0,70586769557.0,5352.0,2234783.438153961,13188858.287929745,0.1694447987358544
가좌역 2번,474037948.0,2797851093.0,750.0,632050.5973333333,3730468.124,0.1694292985019843
모래내우체국,954205564.0,5640953000.0,960.0,993964.1291666667,5875992.708333333,0.1691568009873509
강동역 4번(강풀만화거리),3703182342.0,21924118870.0,3384.0,1094321.0230496454,6478758.531323877,0.1689090614750895
노원역,37617239177.0,223130598206.0,13566.0,2772905.733230134,16447781.085507886,0.16858843869665416
상도1동주민센터앞,363175420.0,2154405196.0,108.0,3362735.3703703703,19948196.259259257,0.16857340516737226
천호지구대(천호동자전거거리),1094356092.0,6498050763.0,804.0,1361139.4179104478,8082152.690298508,0.16841297981715997
광진정말공원,1376461422.0,8179820504.0,1158.0,1188654.0777202072,7063748.276338515,0.1682752599921843
신진과학기술고등학교,326826033.0,1942210946.0,270.0,1210466.788888889,7193373.874074074,0.1682752502621309
KB국민은행 망원동지점,1962443088.0,11679817645.0,1542.0,1272660.887159533,7574460.21076524,0.1680200108980383
영등포역(영등포),40256452731.0,240359673990.0,11850.0,3397169.006835443,20283516.792405065,0.16748422088754722
봉천역 4번(봉천110안전센터),1165744506.0,6960461477.0,1236.0,943158.9854368932,5631441.324433657,0.1674809220411694
삼각산119안전센터,332652291.0,1986532926.0,144.0,2310085.3541666665,13795367.541666666,0.16745370119276845
삼각지역,5965991406.0,35676948900.0,4440.0,1343691.758108108,8035348.8513513515,0.1672225790025447
면목2동체육관,884300759.0,5289771697.0,1134.0,779806.6657848324,4664701.6728395065,0.16717181943816506
성대전통시장(성대시장),3130324196.0,18744100555.0,1224.0,2557454.408496732,15313807.642973857,0.16700316917393956
상수역 4번,1470947157.0,8815112231.0,1500.0,980631.438,5876741.487333333,0.16686652630775792
덕의초등학교,392786241.0,2358514874.0,834.0,470966.7158273381,2827955.48441247,0.16653964973044305
신풍역 1번,2461616299.0,14793189215.0,684.0,3598854.2383040935,21627469.6125731,0.16640200184176446
온수역 5번(온수산업단지),673834046.0,4052268673.0,342.0,1970274.9883040935,11848738.80994152,0.16628562920561313
구산역 1번,1244897165.0,7498035593.0,1230.0,1012111.5162601626,6095963.896747967,0.16602977534038496
화곡역 2번,177343384.0,1069166047.0,672.0,263903.84523809527,1591020.9032738095,0.16587075926850867
동묘앞역 2번,427469996.0,2578097404.0,702.0,608931.6182336182,3672503.4245014247,0.16580831869919527
서울중앙시장(신중앙시장),4875253551.0,29490270432.0,3336.0,1461406.9397482015,8840009.122302158,0.1653173565241316
신당 미래유산 먹거리 골목형상점가,1583839376.0,9582520932.0,312.0,5076408.256410256,30713208.115384616,0.1652842072810825
연신초등학교,128908470.0,780370631.0,276.0,467059.67391304346,2827429.822463768,0.16518877681853714
대림1동주민센터,480143314.0,2907558823.0,522.0,919814.7777777778,5570036.059386973,0.16513623394370103
"숙대입구역(남영역, 남영동)",3655572071.0,22166955400.0,1806.0,2024126.2851605758,12274061.683277963,0.16491087770222154
합정역 8번,5651333890.0,34270340954.0,4482.0,1260895.5577867024,7646216.187862561,0.16490451313529703
수송초등학교,1326555931.0,8048801726.0,2148.0,617577.2490689013,3747114.3975791433,0.16481408986816432
동대문중앙새마을금고본점,87573109.0,533853101.0,282.0,310542.93971631204,1893096.1028368794,0.16403971211548699
능동로골목시장,946029871.0,5771276554.0,744.0,1271545.5255376345,7757092.142473118,0.1639203843635458
신월1동우편취급국,1819351305.0,11113941309.0,1572.0,1157348.1583969465,7069937.219465649,0.16369992016483842
열정도,2454327261.0,15051885964.0,624.0,3933216.764423077,24121612.121794872,0.16305779002512247
관악구신사동주민센터,2215885780.0,13607647116.0,2634.0,841262.6347760061,5166153.043280182,0.16284121429005463
금천금빛공원(은행나무사거리서측),1142683527.0,7024561132.0,882.0,1295559.5544217688,7964355.024943311,0.16266973915204017
새마을시장,6968761917.0,42872107256.0,3534.0,1971919.0483870967,12131326.33163554,0.16254768806645756
돌곶이역 1번,1084032922.0,6674850415.0,504.0,2150858.972222222,13243750.823412698,0.1624055753465151
용강동 상점가,7934216711.0,49105657568.0,2286.0,3470785.962817148,21481040.055993002,0.16157439089402154
강서고등학교,295687791.0,1830235295.0,846.0,349512.75531914894,2163398.693853428,0.16155725540196184
정릉골 골목형상점가,364031818.0,2256262566.0,540.0,674132.9962962962,4178264.011111111,0.16134284346407934
백련산해모로아파트,420288672.0,2604977123.0,684.0,614457.1228070175,3808446.08625731,0.16134063838379434
국립정신건강센터,1179061231.0,7312850542.0,912.0,1292830.2971491227,8018476.471491228,0.16123141369132057
시흥초등학교(시흥1동우체국),1019959551.0,6365447463.0,1188.0,858551.8106060605,5358120.76010101,0.16023375527465256
홍대 걷고싶은 거리,12116913672.0,75829238216.0,5472.0,2214348.25877193,13857682.42251462,0.15979210601437016
낙원시장(낙원지하시장(대일상가)),397642843.0,2494484918.0,78.0,5097985.166666667,31980575.871794872,0.15940879823752055
가로수길,21083101301.0,132307765515.0,10302.0,2046505.6591923898,12842920.35672685,0.15934893329152147
삼선동주민센터,2234149701.0,14025671349.0,1776.0,1257967.1739864864,7897337.471283784,0.15929003649150025
개봉3동주민센터,49568238.0,311469664.0,228.0,217404.55263157896,1366095.0175438595,0.15914306826362393
수일시장,348119026.0,2189585977.0,450.0,773597.8355555555,4865746.615555556,0.1589885163938461
장안제일시장,1293243520.0,8150393163.0,978.0,1322334.8875255624,8333735.340490798,0.15867253200384046
독산119안전센터,1145887323.0,7233146799.0,1332.0,860275.768018018,5430290.389639639,0.15842168766136777
쌍문역동측상점가,2805546495.0,17710312822.0,1254.0,2237277.9066985645,14123056.476874003,0.1584131530141529
신대방삼거리역,5542991107.0,35028354696.0,2634.0,2104400.572133637,13298540.127562642,0.15824297644310917
서울대입구역,16063295369.0,101562594366.0,7122.0,2255447.2576523446,14260403.589721989,0.15816153052483947
오류시장,867326313.0,5483989815.0,462.0,1877329.6818181819,11870107.824675325,0.1581560765535448
신림역(신림),13574497316.0,85850491205.0,6906.0,1965609.2261801332,12431290.356935998,0.15811787591972926
녹번동근린공원,161664406.0,1022585079.0,318.0,508378.6352201258,3215676.349056604,0.1580938440428779
대림역,9206096041.0,58267115671.0,5682.0,1620221.0561422035,10254684.208201338,0.157998142433914
남영동 먹자골목,14965790305.0,94776584029.0,3690.0,4055769.7303523035,25684711.11897019,0.15790598973709294
방학역 2번,2141348447.0,13574884362.0,1800.0,1189638.026111111,7541602.423333333,0.15774340244063143
문래예술촌(문래창작촌),10376230876.0,65846513672.0,7638.0,1358501.0311599895,8620910.404818015,0.15758208441660138
성신여대,18820088790.0,120024410635.0,10422.0,1805803.9522164653,11516447.00009595,0.15680217624423748
신당역 3번,1528480047.0,9794302844.0,1482.0,1031363.0546558704,6608841.325236168,0.15605807491814983
면목역 3번,746949441.0,4791774322.0,720.0,1037429.7791666667,6655242.113888889,0.1558815985073848
창신골목시장,2189846188.0,14059004208.0,1638.0,1336902.4346764346,8583030.652014652,0.15576111619298832
응암시장(신응암시장),327428018.0,2102318020.0,426.0,768610.3708920188,4935018.82629108,0.15574618820039415
망원나들목체육관,132843604.0,853545524.0,192.0,691893.7708333334,4445549.604166667,0.1556373974963285
중랑역 1번,667400532.0,4292087576.0,510.0,1308628.494117647,8415857.992156863,0.15549555319697883
독산2동주민센터,1041331464.0,6697971853.0,864.0,1205244.75,7752282.237268519,0.15546966855848923
오류지구대,291424927.0,1876566715.0,216.0,1349189.476851852,8687808.86574074,0.15529686457217165
공덕시장,1601643002.0,10330682941.0,870.0,1840968.9678160918,11874348.208045976,0.15503747536800916
노량진역(노량진),16888935329.0,108967817312.0,6666.0,2533593.6587158716,16346807.277527753,0.1549901222729192
상봉역,9754250656.0,62940423891.0,3648.0,2673862.5701754387,17253405.671875,0.15497592887032946
상월곡역 1번,1021524028.0,6592161401.0,1398.0,730703.8826895565,4715423.033619456,0.1549604091679308
상도역 1번,566920824.0,3661617365.0,330.0,1717941.8909090909,11095810.196969697,0.15482798104984408
"황학시장(서울중앙시장, 신중앙시장)",1231958632.0,7966038654.0,1038.0,1186858.0269749518,7674411.034682081,0.1546513500008432
공릉역 2번,246320943.0,1594313020.0,1248.0,197372.55048076922,1277494.407051282,0.15449973744804518
역촌노인복지관,984117604.0,6372801561.0,1206.0,816017.9137645108,5284246.733830846,0.15442464269130252
상봉역 7번,53870277.0,349899709.0,318.0,169403.38679245283,1100313.5503144653,0.1539591934899266
삼양사거리역 2번,160928026.0,1047606896.0,384.0,419083.4010416667,2728142.9583333335,0.15361489754836435
개웅초등학교(개웅중학교),212779380.0,1385462660.0,498.0,427267.8313253012,2782053.5341365463,0.15358001781152297
"신월7동 골목시장(약수시장, 우성상가)",53681644.0,349897566.0,120.0,447347.0333333333,2915813.05,0.1534210272271514
응암역 3번,1132392185.0,7386353701.0,2298.0,492772.9264577894,3214253.13359443,0.15330868664557606
화곡역,7149087149.0,46747994641.0,2886.0,2477161.1742896745,16198196.341302842,0.15292821015962776
의릉,400477734.0,2621159020.0,522.0,767198.724137931,5021377.432950191,0.1527865081608059
명일역,7779511126.0,50981081414.0,3816.0,2038655.9554507337,13359822.173480084,0.15259603975100566
이촌종합시장,2524863330.0,16558922266.0,1182.0,2136094.1878172588,14009240.49576988,0.15247751571273666
화곡본동시장,1911036181.0,12534828255.0,822.0,2324861.5340632605,15249182.791970802,0.1524581064952134
달마을공원,520155963.0,3419906929.0,558.0,932179.1451612903,6128865.464157706,0.15209652595782672
신정1동 골목시장(신정제일시장),465776147.0,3068320895.0,678.0,686985.4675516224,4525547.042772861,0.15180164100795593
구로119안전센터,285264331.0,1891017070.0,534.0,534202.8670411985,3541230.468164794,0.15085232995807912
송천동주민센터,38469066.0,256869792.0,72.0,534292.5833333334,3567636.0,0.1497609574893104
강서구청,9488757811.0,63390592206.0,7500.0,1265167.7081333334,8452078.9608,0.14968716146655398
면목역 2번,1815921027.0,12141980127.0,1782.0,1019035.3686868687,6813681.328282828,0.14955723926461997
건대입구역(건대),28469834247.0,190901298272.0,13722.0,2074758.362264976,13912060.798134383,0.14913379062742468
장곡초등학교,754126428.0,5064422784.0,804.0,937968.1940298508,6299033.313432836,0.14890668890885395
신대방역 1번,400738395.0,2698012949.0,474.0,845439.6518987342,5692010.44092827,0.14853093835169728
화곡보람2차아파트,57798089.0,391575995.0,102.0,566647.931372549,3838980.343137255,0.14760375952054977
군자역,14589338501.0,99037449146.0,6822.0,2138572.0464673117,14517362.818235122,0.14731133148928893
송정역,2475151923.0,16821843439.0,1602.0,1545038.6535580524,10500526.491260923,0.14713916057865412
암사동성당(효정하나플러스아파트),696599890.0,4744016568.0,1242.0,560869.4766505637,3819659.072463768,0.14683757529406674
봉천현대시장,394628196.0,2688000000.0,66.0,5979215.090909091,40727272.72727273,0.14681108482142857
상도초등학교,40785561.0,280649165.0,288.0,141616.53125,974476.2673611111,0.14532578780343067
"중곡제일시장(중곡제일골목시장, 광성시장)",1277634034.0,8796109752.0,1632.0,782863.9914215687,5389773.132352941,0.14524989683189213
상계역,7071309698.0,48702536953.0,3366.0,2100805.02020202,14468965.22667855,0.14519386751503544
신월1동주민센터,711632324.0,4910157904.0,1158.0,614535.6856649396,4240205.4438687395,0.1449306392815346
공릉역,6113868156.0,42294264506.0,2334.0,2619480.7866323907,18120935.949443016,0.1445554906181822
사가정역 4번,378002165.0,2624199949.0,684.0,552634.7441520467,3836549.6330409357,0.14404472690583076
창동역 2번,1265876233.0,8794505067.0,1500.0,843917.4886666667,5863003.378,0.14393945120914217
인헌고등학교(인헌중학교),302288218.0,2107430446.0,666.0,453886.2132132132,3164309.978978979,0.14343923832634997
효창공원앞역 5번,1828386200.0,12773871960.0,1380.0,1324917.536231884,9256428.956521738,0.14313484632736212
관악구 중앙길,3346369232.0,23392436318.0,3288.0,1017752.199513382,7114487.931265207,0.14305347192182105
광산사거리,647026926.0,4548727477.0,696.0,929636.3879310344,6535527.984195402,0.14224350200613262
가락시장,8796086120.0,61954222808.0,2100.0,4188612.438095238,29502010.86095238,0.1419771844650464
삼각지역 3번,112557324.0,794008344.0,174.0,646881.1724137932,4563266.344827586,0.14175836419169924
불광역,1418567468.0,10057136951.0,1260.0,1125847.1968253967,7981854.723015873,0.1410508253901175
신대방삼거리역 1번,66853292.0,474208066.0,510.0,131084.8862745098,929819.7372549019,0.14097881666989612
면목역 1번,88525281.0,628739831.0,444.0,199381.26351351352,1416080.7004504504,0.14079795272267395
봉은사역 4번,465580105.0,3316032143.0,204.0,2282255.4166666665,16255059.524509804,0.14040277202463775
홍대땡땡거리,3619007520.0,25814043561.0,3246.0,1114912.9759704252,7952570.413123845,0.1401952976273588
호림박물관(성보고등학교),53000943.0,379068920.0,270.0,196299.7888888889,1403958.962962963,0.1398187511653554
서울시흥동우체국(홈플러스시흥점),2214327290.0,15866484078.0,1590.0,1392658.672955975,9978920.803773586,0.13956004866070618
홍제3동주민센터,891483434.0,6389991250.0,1428.0,624288.119047619,4474783.788515406,0.13951246552958896
석계역 1번,2837589945.0,20424704566.0,1596.0,1777938.5620300751,12797433.93859649,0.13892930180853613
돌곶이역 5번,999075612.0,7200386961.0,660.0,1513750.9272727272,10909677.213636363,0.1387530444421069
도봉구 정병원,558898200.0,4028141638.0,906.0,616885.4304635761,4446072.44812362,0.1387483982011856
광흥창역 6번,29539591.0,213681292.0,144.0,205136.04861111112,1483897.861111111,0.13824135338904636
노량진중앙시장,1251277725.0,9053401036.0,498.0,2512605.873493976,18179520.152610444,0.1382107917261603
아현역 1번,365487065.0,2653300672.0,138.0,2648456.992753623,19226816.463768117,0.1377480768979355
명일전통시장,119650152.0,869168798.0,168.0,712203.2857142857,5173623.797619048,0.1376604317542471
난우초등학교,923444022.0,6716111813.0,912.0,1012548.2697368421,7364157.6896929825,0.13749682073674552
목동사거리,3641597475.0,26534553789.0,2808.0,1296865.1976495727,9449627.417735042,0.13723982336230725
영락고등학교,573843999.0,4194046520.0,1128.0,508726.94946808513,3718126.3475177307,0.13682347018888097
영림시장,2769949477.0,20245188328.0,2964.0,934530.86268556,6830360.434547909,0.13682013879658683
대동초등학교,742776022.0,5447358424.0,852.0,871802.8427230048,6393613.17370892,0.13635526877164417
홍대소상공인상점가,5090469817.0,37364245527.0,3540.0,1437985.8240112995,10554871.617796611,0.13623906344694006
왕십리도선동상점가,5194585776.0,38177983456.0,3732.0,1391904.0128617364,10229899.103965702,0.1360623402749059
사당역(사당),22451520271.0,165656777040.0,10122.0,2218091.313080419,16366012.353289863,0.13553034576773632
삼양골목시장(삼양시장),752642368.0,5585099090.0,762.0,987719.6430446195,7329526.364829396,0.13475899995178064
대림차이나타운(대림역 12번),547809856.0,4068710143.0,780.0,702320.3282051282,5216295.055128206,0.13463968598069778
이태원 관광특구,29365583581.0,218393686329.0,16662.0,1762428.4948385549,13107291.221281959,0.13446168739860961
신대림초등학교,95188134.0,708853932.0,90.0,1057645.9333333333,7876154.8,0.1342845538451496
수유역,21965057628.0,164947336798.0,11784.0,1863972.982688391,13997567.616938222,0.133164063478631
연신내역 7번,1048281134.0,7883224513.0,1932.0,542588.5786749482,4080343.9508281574,0.13297618661897925
중화역 1번,293326620.0,2206501657.0,744.0,394256.20967741933,2965728.0336021506,0.13293741206558268
고덕동성당,1185290967.0,8934613754.0,1014.0,1168926.00295858,8811256.16765286,0.13266281001451782
