commercial_area,night_sales,total_shops,night_per_shop,total_sales,night_index
봉은사역,4873908676.0,2214.0,2201404.0993676605,37754200804.0,0.12909579787697736
서초역,12105802417.0,5598.0,2162522.7611647015,93776827123.0,0.1290916187761581
명동 남대문 북창동 다동 무교동 관광특구,89215319212.0,32748.0,2724298.253694882,692435812750.0,0.12884272819119869
용마문화복지센터,628143066.0,468.0,1342186.0384615385,4878727240.0,0.12875142124157776
후암시장,594050123.0,606.0,980280.7310231023,4614775260.0,0.12872785553591617
석관중앙교회,352893614.0,426.0,828388.765258216,2743195810.0,0.1286432462143488
4.19민주묘지역 2번,1395380847.0,912.0,1530022.8585526317,10866540375.0,0.1284107727801085
연희대우아파트앞,1115980450.0,1314.0,849300.1902587519,8719142878.0,0.12799199022369775
정릉아리랑시장,246921699.0,348.0,709545.1120689656,1929707565.0,0.1279580924480648
개봉중학교,647578092.0,564.0,1148188.1063829786,5064512781.0,0.12786582243990982
뚝섬역상점가,2900651145.0,1854.0,1564536.7556634303,22687539447.0,0.12785216976817448
도신초등학교,128608417.0,516.0,249241.11821705426,1005945515.0,0.12784829305591167
미성동 도깨비시장 골목형상점가,248790063.0,630.0,394904.8619047619,1955535262.0,0.12722351155435213
영등포동성당,64516592.0,168.0,384027.3333333333,508026975.0,0.12699442190052998
신풍역 3번,184792348.0,288.0,641640.0972222222,1459326848.0,0.12662848508081448
방화역 3번,1312785979.0,594.0,2210077.4057239057,10386776156.0,0.12639012907211436
두산초등학교,466097610.0,354.0,1316659.9152542374,3692125222.0,0.1262410080846386
서울지방병무청,626670110.0,444.0,1411419.1666666667,4972044107.0,0.12603872703336017
가양역 10번,832785443.0,432.0,1927744.0810185184,6607864270.0,0.12602944143100567
본동인정시장(기능상실),24529226.0,96.0,255512.77083333334,194679749.0,0.12599783041635215
마들역,2213987200.0,1044.0,2120677.3946360154,17574239754.0,0.12597911664975914
이화달팽이길,299812762.0,1044.0,287176.97509578546,2387020391.0,0.12560125716998957
상도초등학교,35078305.0,288.0,121799.67013888889,280649165.0,0.12498987837715463
우리은행체육관,353342450.0,528.0,669209.1856060605,2833307338.0,0.12471024419448277
답십리사거리,2692898417.0,1122.0,2400087.7156862747,21613245551.0,0.12459481898013255
명동(명동거리),24719279754.0,9882.0,2501445.02671524,198659178904.0,0.1244305946011452
구로나눔길,1763940272.0,1494.0,1180682.9129852743,14181160521.0,0.12438617201941198
인왕시장(홍제골목형상점가),1620250965.0,1332.0,1216404.6283783785,13029768059.0,0.12434994680360795
독산동,5897009459.0,4752.0,1240953.1689814816,47453391100.0,0.12426950576773428
석관고등학교,154187121.0,366.0,421276.2868852459,1242746088.0,0.12406968928636047
노원초등학교,2400875038.0,774.0,3101905.7338501294,19357895248.0,0.12402562402790414
정릉3동주민센터,275075781.0,174.0,1580895.2931034483,2218287404.0,0.1240036708065805
광진구청,428049766.0,756.0,566203.3941798941,3456301981.0,0.12384617095180839
서울역 12번,3990228482.0,2472.0,1614170.0978964402,32254871717.0,0.12370932729200536
통인시장,1677547511.0,1656.0,1013011.7820048309,13569496172.0,0.1236263667962513
금산초등학교(금천고등학교),636532701.0,984.0,646882.8262195121,5166078472.0,0.12321390479257899
"이화여대(이대역, 이대)",2899342864.0,3732.0,776887.1554126474,23538295303.0,0.12317556673827919
목동센트럴아이파크앞,714103783.0,552.0,1293666.2735507246,5797917440.0,0.12316556597949763
발산역 5번,1348367109.0,978.0,1378698.4754601228,10950608290.0,0.12313170860392451
신곡종합시장(신월6동 골목시장),310326342.0,366.0,847886.1803278689,2531668483.0,0.12257779566472567
"남부골목시장(남부화곡시장, 남부시장)",979199139.0,2304.0,424999.6263020833,7994843226.0,0.12247884183839279
국립4.19민주묘지,526613325.0,216.0,2438024.652777778,4306296678.0,0.12228914177937651
대왕초등학교(세곡동사거리서남측),554912145.0,372.0,1491699.314516129,4545109823.0,0.1220899310709571
도봉산입구,1939977486.0,2490.0,779107.4240963856,15899416414.0,0.12201564104527643
서울서부지방법원,2205637055.0,2658.0,829810.780662152,18084825128.0,0.12196065150694224
불광역 7번,792042606.0,1068.0,741612.9269662921,6513709575.0,0.12159624203079394
신길3동주민센터,501184689.0,792.0,632808.9507575758,4122491570.0,0.12157324775317857
중곡역 3번,911519087.0,1404.0,649230.1189458689,7527997271.0,0.12108387585519358
청량리전통시장,3129974075.0,2400.0,1304155.8645833333,25902539157.0,0.12083657343508518
고척초등학교,37346710.0,216.0,172901.4351851852,309126446.0,0.12081370094100588
정릉역 1번,912264465.0,1440.0,633516.9895833334,7551603742.0,0.12080406972710037
가산초등학교(세일중학교),759903337.0,1326.0,573079.439668175,6293759596.0,0.12073917432164977
은행나무시장,527698486.0,492.0,1072557.8983739838,4376898040.0,0.12056449137663713
"솔샘시장(미아6,7동골목시장)",861038109.0,804.0,1070942.921641791,7158513241.0,0.12028169537613627
대림역 11번,15699304.0,240.0,65413.76666666667,130601776.0,0.12020743117612735
경수초등학교,2684817991.0,3288.0,816550.4838807785,22464651672.0,0.11951300337081852
아현가구거리상점가,299592838.0,270.0,1109603.1037037037,2517803947.0,0.11898974038743933
역삼역 4번,84095680.0,216.0,389331.85185185185,710121627.0,0.11842433296289398
서울남부지방법원,1746290750.0,2412.0,724001.1401326699,14757551439.0,0.11833201173096043
구로시장,215310571.0,990.0,217485.42525252525,1820386471.0,0.11827739572340515
서울약령시장,921252231.0,1254.0,734650.9019138756,7870476842.0,0.11705164115137613
대방역 3번,2469653071.0,402.0,6143415.599502487,21111306234.0,0.1169824852913457
경창시장,356916749.0,630.0,566534.5222222222,3052097086.0,0.11694147956078485
개봉3동주민센터,36350379.0,228.0,159431.48684210525,311469664.0,0.1167060012624536
천호역 1번(천호문구완구거리),490922985.0,480.0,1022756.21875,4219264167.0,0.11635274909773147
동남상가,86515623.0,216.0,400535.2916666667,743988360.0,0.11628625883340434
광진경찰서,56635746.0,66.0,858117.3636363636,487967788.0,0.11606451776689818
불광역 3번,460050484.0,396.0,1161743.6464646466,3964969648.0,0.11602875301505966
청와대사랑채,428753667.0,144.0,2977456.0208333335,3695753089.0,0.11601253024076144
금천세무서,33196409.0,264.0,125743.97348484848,286462780.0,0.11588384710921258
성북구청,2202760420.0,1866.0,1180471.8220793142,19045369633.0,0.11565858066536377
신영시장,459532510.0,1152.0,398899.7482638889,3974048761.0,0.11563333457548385
응암1동주민센터,561081018.0,300.0,1870270.06,4857452675.0,0.11550931229607915
돌곶이시장(석관황금시장),147313711.0,498.0,295810.6646586345,1276045436.0,0.11544550597021216
면목골목시장(면목시장),1412273600.0,1872.0,754419.6581196581,12241238592.0,0.1153701555104858
삼광초등학교,546801054.0,342.0,1598833.49122807,4740853377.0,0.115338106985712
대치사거리,2624655068.0,1980.0,1325583.3676767678,22774264908.0,0.11524653281248291
우장산롯데캐슬아파트앞,423945033.0,420.0,1009392.9357142857,3679656409.0,0.11521321174528174
금북초등학교,33664824.0,144.0,233783.5,292807263.0,0.11497263986925078
공릉동 국수거리,1260417580.0,2094.0,601918.6150907355,10984313673.0,0.11474704906672234
광화문역,23869201237.0,13464.0,1772816.491161616,208756196547.0,0.11434008490198763
답십리초등학교,890095342.0,1158.0,768648.8272884283,7791600399.0,0.1142378069227264
올림픽대교북단,1836283156.0,366.0,5017167.092896175,16084359278.0,0.11416576341412908
송정체육공원,201771534.0,744.0,271198.2983870968,1768503863.0,0.11409165578961475
서문여고,102940400.0,72.0,1429727.7777777778,904420077.0,0.11381923358165344
도곡1동,1914637004.0,2214.0,864786.3613369467,16845484510.0,0.11365876730131522
부암동주민센터,24119673.0,78.0,309226.57692307694,213516961.0,0.11296373312469542
홍대부중,317808621.0,432.0,735668.1041666666,2819767090.0,0.1127074013052617
숙대입구역 1번,596775989.0,624.0,956371.7772435897,5304744027.0,0.11249854582285956
포방터시장,295471610.0,864.0,341981.0300925926,2633721236.0,0.1121878830459489
세종대왕기념관교차로,79662750.0,102.0,781007.3529411765,712629819.0,0.11178700059420331
종로구청,6502236787.0,2814.0,2310674.0536602703,58170723946.0,0.1117785089461159
상계백병원,535807388.0,552.0,970665.5579710145,4794674300.0,0.11175052870640245
은행사거리,2745779892.0,2214.0,1240189.6531165312,24573764845.0,0.11173623208812797
가오리역 2번,394117536.0,582.0,677177.8969072165,3527262051.0,0.11173469118583501
상도4동주민센터,231266352.0,354.0,653294.779661017,2074092136.0,0.11150244870317566
우리시장,157444436.0,378.0,416519.67195767193,1418396448.0,0.11100171339402565
비단길현대시장(현대시장),770660630.0,1608.0,479266.5609452736,6944857540.0,0.11096852967267633
금천구청역 1번 출입구,1413792231.0,1776.0,796054.1841216217,12761231577.0,0.1107880710783531
종암아이파크2차,386671769.0,804.0,480935.0360696517,3502194001.0,0.11040843793621699
동대부고,585495828.0,1086.0,539130.5966850829,5303901852.0,0.11038964225539367
한성백제역 3번,691420797.0,954.0,724759.7452830189,6264043078.0,0.11037931706254464
장미원골목시장,327699848.0,318.0,1030502.6666666666,2970624086.0,0.11031346899272397
양목초등학교,49028865.0,264.0,185715.39772727274,444660419.0,0.11026136553881132
고덕역,7875721254.0,1980.0,3977636.996969697,71454937681.0,0.11021941253605165
상계중앙시장,411168966.0,1260.0,326324.5761904762,3731547627.0,0.1101872485895515
푸른동산공원,127367400.0,660.0,192980.9090909091,1156541692.0,0.11012780678900073
청룡동주민센터,176693651.0,384.0,460139.7161458333,1604901603.0,0.11009625180117662
신촌 상인회(신촌상점가),285635888.0,144.0,1983582.5555555555,2596818211.0,0.10999456442120584
장지동주민센터(한림연예예술고교),393402458.0,918.0,428542.9825708061,3576767375.0,0.10998827062383391
신림우방아파트,28156289.0,162.0,173804.25308641975,256347974.0,0.10983620646832185
동부시장,294544915.0,138.0,2134383.4420289854,2693723272.0,0.10934490489860532
숙대입구,4389372195.0,4158.0,1055645.0685425685,40199262452.0,0.10919036637155065
대흥동주민센터,173385546.0,288.0,602033.1458333334,1588258844.0,0.10916705841431475
연신내역 2번,449301158.0,756.0,594313.701058201,4123732206.0,0.10895497950770665
공덕래미안3차아파트,244052543.0,96.0,2542213.9895833335,2245064444.0,0.1087062527992181
반포4동주민센터(몽마르뜨공원),466350786.0,48.0,9715641.375,4298172438.0,0.10849978513588895
신구중학교,1294222204.0,72.0,17975308.388888888,11976513934.0,0.1080633489120608
조원동 펭귄시장(신림중앙시장),155711469.0,594.0,262140.5202020202,1451003277.0,0.1073129685288781
약수역 7번,476080659.0,246.0,1935287.231707317,4449560240.0,0.10699499126232752
미성동주민센터,266616566.0,300.0,888721.8866666667,2497727929.0,0.10674363804977896
용산전자상가(용산역),3282492633.0,3138.0,1046046.0908221797,30752478893.0,0.10673912319137217
성곡미술관,1791082185.0,1026.0,1745694.1374269007,16799287606.0,0.10661655583301645
문정역 1번,1323069150.0,906.0,1460341.225165563,12413060736.0,0.10658685864340235
서촌(경복궁역),6942560189.0,6396.0,1085453.4379299562,65230843673.0,0.10643063615431403
서울시청,10977886300.0,2832.0,3876372.2810734464,103263389460.0,0.10630956777040892
성내천어린이공원(하니사랑길),1436850434.0,654.0,2197019.012232416,13537603157.0,0.10613772743493637
수유동우체국,515739853.0,384.0,1343072.5338541667,4869336773.0,0.10591583146594573
창덕궁,420312786.0,900.0,467014.20666666667,3976578875.0,0.10569708264619798
암사역 4번(삼성광나루아파트),202410307.0,90.0,2249003.4111111113,1915456340.0,0.1056721068359094
가산디지털단지,29562380634.0,20034.0,1475610.4938604373,280204098671.0,0.10550302716560366
미아초등학교,124297223.0,240.0,517905.0958333333,1178489515.0,0.10547164095897789
신아타운,102591714.0,258.0,397642.3023255814,975242364.0,0.10519612127924335
청량리청과물시장,1807911720.0,1164.0,1553188.762886598,17207676052.0,0.10506425821456998
강북중학교,413334431.0,900.0,459260.4788888889,3940480552.0,0.10489442227806738
방화역 1번,1363637849.0,840.0,1623378.3916666666,13002245879.0,0.10487710059401499
마포경찰서,96987150.0,48.0,2020565.625,927368374.0,0.10458319770132683
사당역 11번(사당역먹자골목),124147080.0,666.0,186407.02702702704,1188470286.0,0.10445955735068332
월계역 3번,191892816.0,336.0,571109.5714285715,1839676023.0,0.1043079398768682
영천시장입구,95147858.0,144.0,660749.0138888889,914005701.0,0.10409985177980853
난향초등학교,57944073.0,222.0,261009.33783783784,557176773.0,0.10399585160022455
방산종합시장(방산시장),2832270789.0,2010.0,1409089.9447761194,27270068538.0,0.10386005392884576
구로4동주민센터,1679001555.0,2154.0,779480.7590529248,16202850020.0,0.10362384104818123
우장산역 4번,1387259297.0,1782.0,778484.4539842873,13392778753.0,0.10358263378981394
삼양입구사거리,675596771.0,1200.0,562997.3091666667,6545890335.0,0.10320930177941945
당고개역 5번,206523243.0,738.0,279841.7926829268,2004793923.0,0.1030146992320068
남성사계시장(남성시장),4106757253.0,2388.0,1719747.5933835846,39961255130.0,0.10276847510520123
제기동역 6번,1697517658.0,1584.0,1071665.188131313,16571025190.0,0.10243890396258579
성동세무서,404470635.0,540.0,749019.6944444445,3948462128.0,0.10243751159008205
장충동족발거리(남소영길),2707949827.0,1266.0,2138980.9060031595,26437989094.0,0.10242646735997628
구남초등학교,269886183.0,288.0,937104.8020833334,2636408170.0,0.10236889191554888
수서역,5696305347.0,2010.0,2833982.7597014927,55776823724.0,0.10212674309291941
마천중앙시장,1144411641.0,1164.0,983171.5128865979,11251499022.0,0.10171192645196321
서울교통공사,253119147.0,204.0,1240780.1323529412,2492637384.0,0.10154671859803896
갈현건영아파트,18907903.0,156.0,121204.5064102564,186438590.0,0.10141625186073333
대원종합시장,4447026.0,54.0,82352.33333333333,44194537.0,0.10062388480277551
수색성당,203253340.0,108.0,1881975.3703703703,2021731571.0,0.10053428601278938
만리시장,84593255.0,294.0,287732.15986394556,841773670.0,0.10049406154507065
봉천중앙시장,448155920.0,468.0,957598.1196581196,4469996891.0,0.10025866481078051
개나리아파트,1705732398.0,2226.0,766276.9083557952,17150173586.0,0.09945860836023378
장미제일시장(중화동제일시장),85025710.0,378.0,224935.74074074073,855402578.0,0.09939847293749914
KT&G 북부지사,183819735.0,222.0,828016.8243243244,1850028585.0,0.09936048366517537
천호공원(해공체육문화센터),947469597.0,1554.0,609697.2953667954,9563242419.0,0.09907409594862848
외대앞역 2번,477780415.0,438.0,1090822.8652968036,4858385881.0,0.0983413888280234
홍익대,69373967.0,138.0,502709.90579710144,705739029.0,0.09829974558485131
고척골목시장상점가(그라운드 고척),263970018.0,360.0,733250.05,2687315786.0,0.0982281350689018
KT금천빌딩(금천구시설관리공단),272052129.0,426.0,638620.0211267605,2776331524.0,0.09798978495480282
도성초등학교,1551870662.0,1290.0,1203000.5131782945,15941117168.0,0.09735018227676075
구로역,5923674629.0,4512.0,1312871.1500443262,61156019948.0,0.09686167664339188
정곡초등학교,43718290.0,72.0,607198.4722222222,452650907.0,0.09658279553607522
양화대교북단,160221381.0,288.0,556324.2395833334,1662900864.0,0.09635053085160945
은마아파트,4462259237.0,2394.0,1863934.5183792815,46698773400.0,0.09555409943593936
정릉역 2번,397831951.0,162.0,2455752.783950617,4163900030.0,0.09554310817591842
대방역 6번,158400478.0,222.0,713515.6666666666,1660518578.0,0.09539217452826354
금천해태공원,215008699.0,450.0,477797.1088888889,2255801130.0,0.0953136764321064
미근동,1372659092.0,1464.0,937608.6693989071,14421250293.0,0.09518308496915011
상계주공1단지(가)상가,7670806.0,84.0,91319.11904761905,80647268.0,0.09511550967851758
서서울호수공원,34032483.0,228.0,149265.27631578947,358992927.0,0.09479987052781126
등촌1동주민센터,1521009780.0,2256.0,674206.4627659575,16048119915.0,0.09477806671785453
숭곡초등학교,820849130.0,1830.0,448551.4371584699,8688598976.0,0.09447427971614096
서울북부고용노동지청,239848895.0,312.0,768746.4583333334,2543316959.0,0.0943055462085644
미림여고,26562209.0,72.0,368919.56944444444,282438636.0,0.09404594702829537
길동주민센터(강동도서관),1510348883.0,2802.0,539025.2972876517,16197465401.0,0.09324600149519405
면곡골목시장,108072976.0,300.0,360243.25333333336,1160849537.0,0.09309817728772546
충정로역,1067108377.0,1152.0,926309.3550347222,11469344855.0,0.09304004635755632
신금호역 4번,178806866.0,384.0,465642.8802083333,1924903260.0,0.09289135184902747
삼구시장(로타리상가),146632766.0,258.0,568344.0542635659,1588089892.0,0.09233278716693702
구로디지털단지,12727629514.0,8784.0,1448956.0011384336,138198836620.0,0.09209650258487104
강일동주민센터,661814820.0,462.0,1432499.6103896103,7226879114.0,0.09157684936474503
한남힐사이드아파트,112504603.0,192.0,585961.4739583334,1232254397.0,0.0912998186688556
한성대입구역 5번,278482416.0,888.0,313606.3243243243,3078541092.0,0.09045921677760733
도봉역 3번,257117807.0,750.0,342823.7426666667,2846831727.0,0.09031717771072882
목동역 5번,260534441.0,288.0,904633.4756944445,2888271176.0,0.09020428662131966
길음역 8번,313638333.0,804.0,390097.42910447763,3480345105.0,0.09011702102455728
러스크서울병원,515604042.0,726.0,710198.4049586777,5736741190.0,0.08987751493805841
동구여중,771517256.0,546.0,1413035.2673992673,8600101710.0,0.08971024785705703
대림성모병원,990062960.0,948.0,1044370.2109704642,11056926414.0,0.08954233056542796
서초3동사거리,6042464737.0,3102.0,1947925.4471308833,67632833535.0,0.0893421792519313
방이역 1번,1371317625.0,918.0,1493810.049019608,15376170393.0,0.08918460123362656
서울숲역 1번,82828741.0,390.0,212381.38717948718,930508689.0,0.08901447345861377
군자역 5번,494370115.0,570.0,867315.9912280702,5586349185.0,0.0884960998011799
도곡2동주민센터(대치중학교),35179219.0,90.0,390880.2111111111,399286729.0,0.0881051546293691
종암중학교,741940369.0,708.0,1047938.3742937853,8426862449.0,0.08804467540443177
어린이대공원역 3번,588907711.0,1272.0,462977.7602201258,6725988376.0,0.08755705155562998
구로구청,2168160433.0,1416.0,1531186.7464689265,24913500978.0,0.0870275291663988
방이역 2번,527168399.0,792.0,665616.6654040404,6059934390.0,0.0869924268272482
KB국민은행 종암동지점,152432476.0,216.0,705705.9074074074,1759543083.0,0.08663185202609784
용산세무서,71369704.0,78.0,914996.2051282051,825116515.0,0.08649651619201926
삼성역,14059971626.0,6090.0,2308698.132348112,162954761117.0,0.08628144111668558
KC대학교,17043075.0,132.0,129114.20454545454,197592529.0,0.08625364069306488
관악우성아파트,174146893.0,510.0,341464.4960784314,2033483262.0,0.0856396982725693
신정네거리역 4번,181602795.0,150.0,1210685.3,2126509143.0,0.08539948939217894
문정초등학교,390407565.0,888.0,439648.1587837838,4578386908.0,0.08527185946601086
관악소방서(문영여고),166472949.0,168.0,990910.4107142857,1956214854.0,0.0850995219975975
이북5도청사,173012280.0,354.0,488735.25423728814,2035507271.0,0.08499713190167228
관악중부시장,499513613.0,798.0,625956.9085213032,5886343620.0,0.08485974405279452
제일시장,1714027952.0,780.0,2197471.7333333334,20204161926.0,0.08483538977156385
상월곡역 2번,416254065.0,630.0,660720.7380952381,4909179871.0,0.08479095815147003
서일대학교,597469763.0,1404.0,425548.26424501423,7055928039.0,0.08467628350198939
보라매공원,6559765804.0,5418.0,1210735.6596530084,77514786561.0,0.08462599324630551
백련시장,40535326.0,144.0,281495.31944444444,479931897.0,0.08446057920588679
가인초등학교,342905402.0,234.0,1465407.7008547008,4062959461.0,0.08439793832341168
연희파출소,579728732.0,714.0,811945.0028011204,6967652660.0,0.08320287481150072
동묘앞역 3번,53873502.0,114.0,472574.5789473684,648760893.0,0.08304061262212979
시흥3동 우편취급국,36778120.0,72.0,510807.22222222225,444428240.0,0.08275378720308144
신월중앙시장,303835675.0,288.0,1054984.982638889,3690572978.0,0.0823275076285458
종로6가,776699202.0,1092.0,711263.0054945055,9465082667.0,0.08205942085513536
고척동성당,282200883.0,804.0,350996.12313432834,3443301187.0,0.08195649107473793
논현목련공원,18735048.0,264.0,70966.09090909091,229812233.0,0.0815232842718168
망우3동주민센터,144861890.0,216.0,670656.8981481482,1777816599.0,0.08148303378508392
문래소공원,175478500.0,168.0,1044514.880952381,2154110256.0,0.08146217191586502
석관시장,52721312.0,18.0,2928961.777777778,647532267.0,0.0814188183150416
도봉구민회관,328891606.0,144.0,2283969.486111111,4077557153.0,0.08065898126235288
방현초등학교(방배119안전센터),199806846.0,354.0,564426.1186440678,2477453215.0,0.08065009857310262
논현역 5번,63621722.0,84.0,757401.4523809524,791443176.0,0.0803869739853566
북한산보국문역 2번,61277278.0,120.0,510643.98333333334,763837636.0,0.08022291009499301
유엔빌리지길,212223070.0,114.0,1861605.8771929825,2657270344.0,0.07986506547186303
방배초등학교,169596707.0,882.0,192286.5158730159,2134786429.0,0.07944434379763429
신대방삼거리역 3번,111197918.0,282.0,394318.8581560284,1401512839.0,0.07934134808164965
벌말어린이공원,732616536.0,672.0,1090203.1785714286,9235087009.0,0.07932968420178747
광진초등학교,82656151.0,408.0,202588.60539215687,1045778365.0,0.07903792406338413
자하문터널,330910862.0,714.0,463460.59103641455,4207369183.0,0.07865030321965925
방배노인종합복지관(이수중학교),123468918.0,390.0,316586.9692307692,1570894676.0,0.07859783337886873
영등포본동주민센터,26729773.0,72.0,371246.84722222225,342519994.0,0.07803857721660476
난곡 골목형상점가,28775658.0,72.0,399661.9166666667,369081479.0,0.07796559740132612
남산케이블카,1796009571.0,810.0,2217295.7666666666,23053001689.0,0.07790784016890027
평창동서측,160062983.0,600.0,266771.6383333333,2059003751.0,0.07773807256167548
광흥창역 1번,84588054.0,336.0,251750.1607142857,1095732114.0,0.07719775017929245
경찰병원역 4번(건너말공원),123182865.0,402.0,306425.03731343284,1606616296.0,0.07667223674170923
대신고등학교,191906121.0,96.0,1999022.09375,2510478607.0,0.07644204593694034
선정중학교,11653916.0,300.0,38846.386666666665,152992515.0,0.07617311212904762
고척근린시장,442942437.0,594.0,745694.3383838384,5822490439.0,0.07607439490722022
시청역_8번,7211332755.0,2502.0,2882227.320143885,95264815276.0,0.07569775613491107
이화사거리,1592750951.0,1464.0,1087944.6386612023,21101403288.0,0.07548080709427367
우림시장,97527458.0,282.0,345842.04964539007,1293687297.0,0.07538719613786236
홍연시장,56225149.0,342.0,164401.02046783626,746574958.0,0.07531078881968072
남문시장,178935275.0,840.0,213018.18452380953,2383089460.0,0.0750854208385446
코엑스,4064894835.0,2058.0,1975167.558309038,54219322707.0,0.07497133184356804
길동복조리시장,315861235.0,630.0,501367.0396825397,4217499103.0,0.07489301770694413
문정동성당,241473119.0,306.0,789127.839869281,3243729409.0,0.07444305259557488
KT월곡지사,258529162.0,378.0,683939.582010582,3487804704.0,0.07412374944718235
강동구청(강동구청역 2번),54816388.0,288.0,190334.68055555556,740929980.0,0.07398322308404906
독립문역 1번,326346659.0,216.0,1510864.162037037,4437101484.0,0.07354951428918005
서울역,9304337236.0,5676.0,1639241.9372797746,127031319406.0,0.07324443514801858
둔촌동역 1번(한산중학교),922907474.0,1800.0,512726.37444444443,12602517077.0,0.07323199551019344
중구회현체육센터(정화예술대남산캠퍼스),133283127.0,246.0,541801.3292682926,1827984840.0,0.07291259975657129
명동역(명동재미로),2654203699.0,3270.0,811683.0883792049,36612203464.0,0.07249505486906359
응봉산,11194627.0,108.0,103653.95370370371,154722558.0,0.07235290797092432
당산반도유보라팰리스아파트,156447384.0,546.0,286533.6703296703,2174875865.0,0.07193393725025313
원남동사거리,453851368.0,1134.0,400221.66490299825,6313357868.0,0.07188747691626975
홍제역 2번,200824149.0,612.0,328144.0343137255,2796386095.0,0.07181560134313283
목사랑시장(목4동시장),258456723.0,726.0,356000.9958677686,3629601756.0,0.07120801133974325
혜화역 1번,102832711.0,540.0,190430.9462962963,1449708857.0,0.07093335362025728
덕성여대시반거리,342119969.0,816.0,419264.66789215687,4879233177.0,0.07011756900914351
방배동사이길,260608618.0,342.0,762013.5029239766,3718762784.0,0.0700793874568365
왕십리역 9번,261379316.0,534.0,489474.3745318352,3737578446.0,0.06993279733826889
장충동주민센터,75026263.0,192.0,390761.7864583333,1074159723.0,0.06984646826121965
군자역 4번,90232506.0,558.0,161707.0,1295881964.0,0.06963018894211573
배화여자대학교(박노수미술관),1247325308.0,2952.0,422535.6734417344,17957694506.0,0.06945910053115367
신림현대아파트,89033529.0,102.0,872877.7352941176,1283763694.0,0.06935351842096883
서울국제고등학교,304364457.0,1122.0,271269.5695187166,4419750748.0,0.06886462028152363
63빌딩,1277652513.0,924.0,1382740.8149350649,18771169350.0,0.06806462022569734
구로초등학교,502212134.0,1830.0,274432.86010928964,7381751403.0,0.06803427893763765
암사종합시장,843211348.0,1056.0,798495.5946969697,12518401608.0,0.06735774856920536
서울공연예술고등학교,114029752.0,288.0,395936.6388888889,1693207995.0,0.06734538954264742
신정2동 골목시장(오목교중앙시장),12935787.0,174.0,74343.60344827586,193476398.0,0.06685976756710138
광장시장(광장전통시장),2277343406.0,2352.0,968258.2508503401,34178644317.0,0.06663059496678983
유진상가,145227884.0,120.0,1210232.3666666667,2199885670.0,0.06601610528241679
베르사이유1아파트,86341414.0,114.0,757380.8245614035,1309118523.0,0.06595385557767407
방학동도깨비시장,437036888.0,1080.0,404663.7851851852,6628155780.0,0.06593642372116969
한영중고,436037019.0,1104.0,394961.0679347826,6622082571.0,0.06584590486828588
금천어울림복지센터,93838488.0,84.0,1117124.857142857,1425557267.0,0.06582582837761226
북촌(안국역),8157923617.0,6246.0,1306103.6850784502,124121232517.0,0.06572544802826276
백산초등학교,79059422.0,264.0,299467.50757575757,1212333182.0,0.0652126190834559
시청역_1번,2861172391.0,1590.0,1799479.4911949686,43968433862.0,0.06507332965236196
고려대역 6번,713093158.0,1776.0,401516.4177927928,10969184775.0,0.06500876524800814
관악신사시장,257857109.0,750.0,343809.47866666666,3985204560.0,0.06470360683317095
영천시장,367976793.0,774.0,475422.2131782946,5688845104.0,0.06468391848835264
돌곶이역 1번,430100370.0,504.0,853373.75,6674850415.0,0.0644359563524391
Sh수협은행 오금동금융센터(아랫말어린이공원),69431428.0,180.0,385730.15555555554,1079729917.0,0.06430444031125239
구암초등학교,38004037.0,444.0,85594.67792792793,594017080.0,0.06397802063199934
송화벽화시장(송화골목시장),750166885.0,984.0,762364.7205284553,11726724887.0,0.06397070727152636
창신역 4번,77107442.0,252.0,305981.9126984127,1208424818.0,0.06380822443519196
목동신시가지,2589197151.0,7266.0,356344.22667217173,40629911253.0,0.06372637968311635
마포FM,86646689.0,438.0,197823.4908675799,1359743745.0,0.0637228075647445
삼각지역 14번,212547488.0,174.0,1221537.287356322,3360415020.0,0.0632503684024124
창동중학교,153367561.0,72.0,2130105.013888889,2427538547.0,0.06317821860729449
서래초등학교,191545078.0,174.0,1100833.7816091955,3046367044.0,0.06287655926992099
당산2동(영등포우체국),1337864265.0,1704.0,785131.610915493,21321623926.0,0.06274682780463933
서초동성당,227869630.0,366.0,622594.6174863388,3666884018.0,0.062142579062068395
인사동,5972219366.0,7758.0,769814.3034287187,96197241601.0,0.06208306253490242
난우중학교,80013070.0,294.0,272153.29931972787,1298422002.0,0.06162331651554992
보문역 4번,124594266.0,480.0,259571.3875,2022437440.0,0.06160599261849109
뚝섬유원지역 1번,87679541.0,72.0,1217771.4027777778,1425659450.0,0.061501041500478956
남가좌동현대아파트,29305870.0,144.0,203512.98611111112,477209304.0,0.06141093594436709
리움미술관,400768334.0,534.0,750502.4981273408,6552204107.0,0.061165422727268534
난곡초등학교(난곡동벽화마을),141077849.0,240.0,587824.3708333333,2316619572.0,0.06089815121358216
KB국민은행 서강지점,221619410.0,234.0,947091.4957264957,3651514138.0,0.06069246937693221
대치2동주민센터,387565939.0,402.0,964094.3756218905,6405770783.0,0.06050262366997967
새터산,114447635.0,372.0,307654.93279569893,1891747441.0,0.06049836913721508
연서시장,917577981.0,1596.0,574923.5469924812,15192025563.0,0.06039865962539916
자양골목전통시장(자양골목시장),285284129.0,924.0,308749.05735930736,4726099318.0,0.060363549262169774
