commercial_area,week,total_sales
중부경찰서(영화인의거리),SATURDAY,3056471320.0
중부경찰서(영화인의거리),SUNDAY,2015001749.0
중부시장(신중부시장),MONDAY,1295223325.0
중부시장(신중부시장),TUESDAY,1369892273.0
중부시장(신중부시장),WEDNESDAY,1381261652.0
중부시장(신중부시장),THURSDAY,1527909900.0
중부시장(신중부시장),FRIDAY,1516308875.0
중부시장(신중부시장),SATURDAY,906704186.0
중부시장(신중부시장),SUNDAY,342571398.0
중암중학교,MONDAY,22580975.0
중암중학교,TUESDAY,33403402.0
중암중학교,WEDNESDAY,34244684.0
중암중학교,THURSDAY,24681118.0
중암중학교,FRIDAY,30869296.0
중암중학교,SATURDAY,18203308.0
중암중학교,SUNDAY,5212318.0
중앙고등학교,MONDAY,425944038.0
중앙고등학교,TUESDAY,632276855.0
중앙고등학교,WEDNESDAY,732080503.0
중앙고등학교,THURSDAY,780096798.0
중앙고등학교,FRIDAY,769441269.0
중앙고등학교,SATURDAY,1001948446.0
중앙고등학교,SUNDAY,799821077.0
중앙대학교,MONDAY,3419638196.0
중앙대학교,TUESDAY,3666038876.0
중앙대학교,WEDNESDAY,3610668901.0
중앙대학교,THURSDAY,3629572910.0
중앙대학교,FRIDAY,3801218963.0
중앙대학교,SATURDAY,3072164331.0
중앙대학교,SUNDAY,1869252827.0
중화역 1번,MONDAY,345190128.0
중화역 1번,TUESDAY,433181717.0
중화역 1번,WEDNESDAY,257174179.0
중화역 1번,THURSDAY,237965360.0
중화역 1번,FRIDAY,473088632.0
중화역 1번,SATURDAY,280171190.0
중화역 1번,SUNDAY,179730451.0
중화역 4번,MONDAY,1141458805.0
중화역 4번,TUESDAY,1246120398.0
중화역 4번,WEDNESDAY,1238594627.0
중화역 4번,THURSDAY,1229557010.0
중화역 4번,FRIDAY,1291689789.0
중화역 4번,SATURDAY,1540481791.0
중화역 4번,SUNDAY,1129353962.0
증산역 1번,MONDAY,610169742.0
증산역 1번,TUESDAY,657194820.0
증산역 1번,WEDNESDAY,822073555.0
증산역 1번,THURSDAY,734784556.0
증산역 1번,FRIDAY,1114004756.0
증산역 1번,SATURDAY,1305435034.0
증산역 1번,SUNDAY,1060744361.0
증산역 3번,MONDAY,467238146.0
증산역 3번,TUESDAY,470143398.0
증산역 3번,WEDNESDAY,451822370.0
증산역 3번,THURSDAY,451714959.0
증산역 3번,FRIDAY,496637554.0
증산역 3번,SATURDAY,549164393.0
증산역 3번,SUNDAY,417651192.0
증산역 4번,MONDAY,108734324.0
증산역 4번,TUESDAY,127379347.0
증산역 4번,WEDNESDAY,119334822.0
증산역 4번,THURSDAY,127718253.0
증산역 4번,FRIDAY,144648399.0
증산역 4번,SATURDAY,139273710.0
증산역 4번,SUNDAY,93558418.0
증산종합시장,MONDAY,243056035.0
증산종합시장,TUESDAY,238758506.0
증산종합시장,WEDNESDAY,345572775.0
증산종합시장,THURSDAY,315593923.0
증산종합시장,FRIDAY,279016621.0
증산종합시장,SATURDAY,191741565.0
증산종합시장,SUNDAY,84257123.0
지향초등학교,MONDAY,18218346.0
지향초등학교,TUESDAY,17473337.0
지향초등학교,WEDNESDAY,18107642.0
지향초등학교,THURSDAY,16196134.0
지향초등학교,FRIDAY,18491280.0
지향초등학교,SATURDAY,19442742.0
지향초등학교,SUNDAY,23559687.0
창2동주민센터,MONDAY,524664977.0
창2동주민센터,TUESDAY,506209795.0
창2동주민센터,WEDNESDAY,554185489.0
창2동주민센터,THURSDAY,533578295.0
창2동주민센터,FRIDAY,619285049.0
창2동주민센터,SATURDAY,738999734.0
창2동주민센터,SUNDAY,571154726.0
창덕궁,MONDAY,317542321.0
창덕궁,TUESDAY,485828959.0
창덕궁,WEDNESDAY,574979458.0
창덕궁,THURSDAY,536649098.0
창덕궁,FRIDAY,602961313.0
창덕궁,SATURDAY,891157398.0
창덕궁,SUNDAY,567460328.0
창동골목시장,MONDAY,857569513.0
창동골목시장,TUESDAY,833903405.0
창동골목시장,WEDNESDAY,773183899.0
창동골목시장,THURSDAY,826448040.0
창동골목시장,FRIDAY,1067321832.0
창동골목시장,SATURDAY,1192298298.0
창동골목시장,SUNDAY,1116014518.0
창동신창시장,MONDAY,609695537.0
창동신창시장,TUESDAY,718440849.0
창동신창시장,WEDNESDAY,691282383.0
창동신창시장,THURSDAY,704823633.0
창동신창시장,FRIDAY,768055408.0
창동신창시장,SATURDAY,909084077.0
창동신창시장,SUNDAY,573341985.0
창동역,MONDAY,3803659182.0
창동역,TUESDAY,4411057667.0
창동역,WEDNESDAY,4394429994.0
창동역,THURSDAY,4413022088.0
창동역,FRIDAY,5188914572.0
창동역,SATURDAY,5466839278.0
창동역,SUNDAY,4126836646.0
창동역 2번,MONDAY,919487685.0
창동역 2번,TUESDAY,1093576345.0
창동역 2번,WEDNESDAY,1158943898.0
창동역 2번,THURSDAY,1038052323.0
창동역 2번,FRIDAY,1446424930.0
창동역 2번,SATURDAY,1696166478.0
창동역 2번,SUNDAY,1441853408.0
창동역상점가,MONDAY,3080286156.0
창동역상점가,TUESDAY,3470101988.0
창동역상점가,WEDNESDAY,3541431105.0
창동역상점가,THURSDAY,3467582151.0
창동역상점가,FRIDAY,4488602675.0
창동역상점가,SATURDAY,4746100220.0
창동역상점가,SUNDAY,3550588590.0
창동중학교,MONDAY,316459170.0
창동중학교,TUESDAY,312375042.0
창동중학교,WEDNESDAY,382512075.0
창동중학교,THURSDAY,378307161.0
창동중학교,FRIDAY,350511886.0
창동중학교,SATURDAY,339248731.0
창동중학교,SUNDAY,348124482.0
창신1동주민센터,MONDAY,39321186.0
창신1동주민센터,TUESDAY,78241749.0
창신1동주민센터,WEDNESDAY,55868388.0
창신1동주민센터,THURSDAY,77844753.0
창신1동주민센터,FRIDAY,71826831.0
창신1동주민센터,SATURDAY,76542649.0
창신1동주민센터,SUNDAY,48121071.0
창신골목시장,MONDAY,1335470367.0
창신골목시장,TUESDAY,1804260754.0
창신골목시장,WEDNESDAY,1806352218.0
창신골목시장,THURSDAY,1908430019.0
창신골목시장,FRIDAY,2294087011.0
창신골목시장,SATURDAY,2848177808.0
창신골목시장,SUNDAY,2062226031.0
창신역 4번,MONDAY,187053792.0
창신역 4번,TUESDAY,165207255.0
창신역 4번,WEDNESDAY,161190067.0
창신역 4번,THURSDAY,182448195.0
창신역 4번,FRIDAY,183459706.0
창신역 4번,SATURDAY,159126015.0
창신역 4번,SUNDAY,169939788.0
천동초등학교,MONDAY,103574745.0
천동초등학교,TUESDAY,129634447.0
천동초등학교,WEDNESDAY,122040596.0
천동초등학교,THURSDAY,97227197.0
천동초등학교,FRIDAY,131489573.0
천동초등학교,SATURDAY,135834680.0
천동초등학교,SUNDAY,25641693.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",MONDAY,59508215.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",TUESDAY,142434096.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",WEDNESDAY,127304414.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",THURSDAY,125009747.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",FRIDAY,189457411.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",SATURDAY,165640099.0
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",SUNDAY,58313985.0
천일초등학교,MONDAY,16358214.0
천일초등학교,TUESDAY,12064651.0
천일초등학교,WEDNESDAY,13378617.0
천일초등학교,THURSDAY,10163241.0
천일초등학교,FRIDAY,12294035.0
천일초등학교,SATURDAY,8489775.0
천일초등학교,SUNDAY,10840202.0
천호1동주민센터,MONDAY,67772818.0
천호1동주민센터,TUESDAY,83713782.0
천호1동주민센터,WEDNESDAY,65152346.0
천호1동주민센터,THURSDAY,58465961.0
천호1동주민센터,FRIDAY,72847901.0
천호1동주민센터,SATURDAY,87986420.0
천호1동주민센터,SUNDAY,64003154.0
천호공원(해공체육문화센터),MONDAY,1453790764.0
천호공원(해공체육문화센터),TUESDAY,1396374444.0
천호공원(해공체육문화센터),WEDNESDAY,1527571715.0
천호공원(해공체육문화센터),THURSDAY,1225787473.0
천호공원(해공체육문화센터),FRIDAY,1469172902.0
천호공원(해공체육문화센터),SATURDAY,1382843688.0
천호공원(해공체육문화센터),SUNDAY,1107701433.0
천호역,MONDAY,6823091807.0
천호역,TUESDAY,7540830352.0
천호역,WEDNESDAY,7830412853.0
천호역,THURSDAY,7797864334.0
천호역,FRIDAY,9608950847.0
천호역,SATURDAY,10835519831.0
천호역,SUNDAY,8211746414.0
천호역 1번(천호문구완구거리),MONDAY,475583530.0
천호역 1번(천호문구완구거리),TUESDAY,600915046.0
천호역 1번(천호문구완구거리),WEDNESDAY,581780417.0
천호역 1번(천호문구완구거리),THURSDAY,594555773.0
천호역 1번(천호문구완구거리),FRIDAY,677503276.0
천호역 1번(천호문구완구거리),SATURDAY,801258386.0
천호역 1번(천호문구완구거리),SUNDAY,487667739.0
천호역 6번,MONDAY,740305972.0
천호역 6번,TUESDAY,777481322.0
천호역 6번,WEDNESDAY,809400737.0
천호역 6번,THURSDAY,786375161.0
천호역 6번,FRIDAY,957847086.0
천호역 6번,SATURDAY,991127163.0
천호역 6번,SUNDAY,604421872.0
천호지구대(천호동자전거거리),MONDAY,800738733.0
천호지구대(천호동자전거거리),TUESDAY,820286890.0
천호지구대(천호동자전거거리),WEDNESDAY,863976347.0
천호지구대(천호동자전거거리),THURSDAY,868256830.0
천호지구대(천호동자전거거리),FRIDAY,1075229796.0
천호지구대(천호동자전거거리),SATURDAY,1217524001.0
천호지구대(천호동자전거거리),SUNDAY,852038166.0
천호초등학교,MONDAY,104600189.0
천호초등학교,TUESDAY,128169348.0
천호초등학교,WEDNESDAY,115275415.0
천호초등학교,THURSDAY,121134104.0
천호초등학교,FRIDAY,133624821.0
천호초등학교,SATURDAY,187064577.0
천호초등학교,SUNDAY,168100968.0
천호태영아파트,MONDAY,209391104.0
천호태영아파트,TUESDAY,202826884.0
천호태영아파트,WEDNESDAY,217340842.0
천호태영아파트,THURSDAY,203658517.0
천호태영아파트,FRIDAY,285234692.0
천호태영아파트,SATURDAY,383806642.0
천호태영아파트,SUNDAY,252426683.0
청계산원터골,MONDAY,302106668.0
청계산원터골,TUESDAY,372839767.0
청계산원터골,WEDNESDAY,476965773.0
청계산원터골,THURSDAY,507828238.0
청계산원터골,FRIDAY,386225792.0
청계산원터골,SATURDAY,789301967.0
청계산원터골,SUNDAY,622783869.0
청계산입구역 2번(내곡동주민센터),MONDAY,663562029.0
청계산입구역 2번(내곡동주민센터),TUESDAY,646160657.0
청계산입구역 2번(내곡동주민센터),WEDNESDAY,726488925.0
청계산입구역 2번(내곡동주민센터),THURSDAY,701380609.0
청계산입구역 2번(내곡동주민센터),FRIDAY,716797689.0
청계산입구역 2번(내곡동주민센터),SATURDAY,1081543535.0
청계산입구역 2번(내곡동주민센터),SUNDAY,1091369412.0
청계천공구상가,MONDAY,1319367831.0
청계천공구상가,TUESDAY,1473974249.0
청계천공구상가,WEDNESDAY,1458123660.0
청계천공구상가,THURSDAY,1627669531.0
청계천공구상가,FRIDAY,2069928728.0
청계천공구상가,SATURDAY,2507743537.0
청계천공구상가,SUNDAY,1315615575.0
청계천박물관,MONDAY,130382122.0
청계천박물관,TUESDAY,133121846.0
청계천박물관,WEDNESDAY,122076426.0
청계천박물관,THURSDAY,120173034.0
청계천박물관,FRIDAY,77375629.0
청계천박물관,SATURDAY,0.0
청계천박물관,SUNDAY,0.0
청구역 1번,MONDAY,399506252.0
청구역 1번,TUESDAY,484671369.0
청구역 1번,WEDNESDAY,514527787.0
청구역 1번,THURSDAY,491329393.0
청구역 1번,FRIDAY,638013813.0
청구역 1번,SATURDAY,574937660.0
청구역 1번,SUNDAY,262159901.0
청구역 3번,MONDAY,643196451.0
청구역 3번,TUESDAY,671110321.0
청구역 3번,WEDNESDAY,695676386.0
청구역 3번,THURSDAY,776599289.0
청구역 3번,FRIDAY,977211567.0
청구역 3번,SATURDAY,929721588.0
청구역 3번,SUNDAY,674104055.0
청담근린공원,MONDAY,22235773.0
청담근린공원,TUESDAY,20988628.0
청담근린공원,WEDNESDAY,22558625.0
청담근린공원,THURSDAY,19148363.0
청담근린공원,FRIDAY,19391375.0
청담근린공원,SATURDAY,13142115.0
청담근린공원,SUNDAY,0.0
청담사거리(청담동명품거리),MONDAY,14602221206.0
청담사거리(청담동명품거리),TUESDAY,16850277472.0
청담사거리(청담동명품거리),WEDNESDAY,16215906661.0
청담사거리(청담동명품거리),THURSDAY,17094061161.0
청담사거리(청담동명품거리),FRIDAY,17469252437.0
청담사거리(청담동명품거리),SATURDAY,16713554842.0
청담사거리(청담동명품거리),SUNDAY,10322968710.0
청담삼익시장,MONDAY,650196796.0
청담삼익시장,TUESDAY,675227672.0
청담삼익시장,WEDNESDAY,974074958.0
청담삼익시장,THURSDAY,1177354647.0
청담삼익시장,FRIDAY,732787995.0
청담삼익시장,SATURDAY,67003666.0
청담삼익시장,SUNDAY,18315262.0
청담역 12번,MONDAY,18133678.0
청담역 12번,TUESDAY,18206127.0
청담역 12번,WEDNESDAY,18456841.0
청담역 12번,THURSDAY,19470947.0
청담역 12번,FRIDAY,17930940.0
청담역 12번,SATURDAY,35232971.0
청담역 12번,SUNDAY,26950109.0
청량리농수산물시장,MONDAY,302582867.0
청량리농수산물시장,TUESDAY,261256308.0
청량리농수산물시장,WEDNESDAY,267935656.0
청량리농수산물시장,THURSDAY,250992739.0
청량리농수산물시장,FRIDAY,290193372.0
청량리농수산물시장,SATURDAY,388932517.0
청량리농수산물시장,SUNDAY,476033631.0
청량리수산시장,MONDAY,356348.0
청량리수산시장,TUESDAY,454343.0
청량리수산시장,WEDNESDAY,0.0
청량리수산시장,THURSDAY,828509.0
청량리수산시장,FRIDAY,534520.0
청량리수산시장,SATURDAY,1042317.0
청량리수산시장,SUNDAY,0.0
청량리역(청량리),MONDAY,3432674831.0
청량리역(청량리),TUESDAY,3919385003.0
청량리역(청량리),WEDNESDAY,4024158551.0
청량리역(청량리),THURSDAY,4274261407.0
청량리역(청량리),FRIDAY,4650121184.0
청량리역(청량리),SATURDAY,5315845415.0
청량리역(청량리),SUNDAY,4160999312.0
청량리전통시장,MONDAY,2817409410.0
청량리전통시장,TUESDAY,3088983250.0
청량리전통시장,WEDNESDAY,3040756188.0
청량리전통시장,THURSDAY,3147320406.0
청량리전통시장,FRIDAY,3593051039.0
청량리전통시장,SATURDAY,5518068909.0
청량리전통시장,SUNDAY,4696949955.0
청량리종합시장,MONDAY,395262700.0
청량리종합시장,TUESDAY,388079939.0
청량리종합시장,WEDNESDAY,272701487.0
청량리종합시장,THURSDAY,386349159.0
청량리종합시장,FRIDAY,463970344.0
청량리종합시장,SATURDAY,719695139.0
청량리종합시장,SUNDAY,487556769.0
청량리청과물시장,MONDAY,2230100717.0
청량리청과물시장,TUESDAY,1993541242.0
청량리청과물시장,WEDNESDAY,2237838123.0
청량리청과물시장,THURSDAY,2157207868.0
청량리청과물시장,FRIDAY,2478982405.0
청량리청과물시장,SATURDAY,3421274782.0
청량리청과물시장,SUNDAY,2688730915.0
청량종합도매시장,MONDAY,69165594.0
청량종합도매시장,TUESDAY,64138100.0
청량종합도매시장,WEDNESDAY,86477639.0
청량종합도매시장,THURSDAY,65784686.0
청량종합도매시장,FRIDAY,76910325.0
청량종합도매시장,SATURDAY,83696629.0
청량종합도매시장,SUNDAY,63126611.0
청량초등학교,MONDAY,19412638.0
청량초등학교,TUESDAY,33014304.0
청량초등학교,WEDNESDAY,42901148.0
청량초등학교,THURSDAY,35429061.0
청량초등학교,FRIDAY,47924699.0
청량초등학교,SATURDAY,59355478.0
청량초등학교,SUNDAY,82375643.0
청룡동주민센터,MONDAY,156722933.0
청룡동주민센터,TUESDAY,241121969.0
청룡동주민센터,WEDNESDAY,224023140.0
청룡동주민센터,THURSDAY,246485305.0
청룡동주민센터,FRIDAY,256625554.0
청룡동주민센터,SATURDAY,248641236.0
청룡동주민센터,SUNDAY,231281466.0
청림동주민센터(상도중학교),MONDAY,5098606.0
청림동주민센터(상도중학교),TUESDAY,12537370.0
청림동주민센터(상도중학교),WEDNESDAY,16053259.0
청림동주민센터(상도중학교),THURSDAY,7834442.0
청림동주민센터(상도중학교),FRIDAY,26239168.0
청림동주민센터(상도중학교),SATURDAY,12899134.0
청림동주민센터(상도중학교),SUNDAY,8784071.0
청와대사랑채,MONDAY,336641237.0
청와대사랑채,TUESDAY,448974456.0
청와대사랑채,WEDNESDAY,402131560.0
청와대사랑채,THURSDAY,512575341.0
청와대사랑채,FRIDAY,590354893.0
청와대사랑채,SATURDAY,970573673.0
청와대사랑채,SUNDAY,434501929.0
체부동홍종문가옥,MONDAY,9557689.0
체부동홍종문가옥,TUESDAY,16224138.0
체부동홍종문가옥,WEDNESDAY,17324871.0
체부동홍종문가옥,THURSDAY,18415539.0
체부동홍종문가옥,FRIDAY,21638926.0
체부동홍종문가옥,SATURDAY,32667906.0
체부동홍종문가옥,SUNDAY,28800961.0
"총신대입구역(이수, 총신대)",MONDAY,14480476933.0
"총신대입구역(이수, 총신대)",TUESDAY,15763416831.0
"총신대입구역(이수, 총신대)",WEDNESDAY,16143664748.0
"총신대입구역(이수, 총신대)",THURSDAY,16367616816.0
"총신대입구역(이수, 총신대)",FRIDAY,20692551795.0
"총신대입구역(이수, 총신대)",SATURDAY,21440880250.0
"총신대입구역(이수, 총신대)",SUNDAY,14620931912.0
총신대학교,MONDAY,2908774.0
총신대학교,TUESDAY,2083292.0
총신대학교,WEDNESDAY,2656917.0
총신대학교,THURSDAY,1752604.0
총신대학교,FRIDAY,1674268.0
총신대학교,SATURDAY,0.0
총신대학교,SUNDAY,0.0
촬영소사거리,MONDAY,702009366.0
촬영소사거리,TUESDAY,779750437.0
촬영소사거리,WEDNESDAY,781880455.0
촬영소사거리,THURSDAY,717366118.0
촬영소사거리,FRIDAY,803775586.0
촬영소사거리,SATURDAY,574772821.0
촬영소사거리,SUNDAY,367320687.0
충무로역,MONDAY,16650070276.0
충무로역,TUESDAY,18563400675.0
충무로역,WEDNESDAY,18037978513.0
충무로역,THURSDAY,19931118611.0
충무로역,FRIDAY,19931749895.0
충무로역,SATURDAY,11178912845.0
충무로역,SUNDAY,5465298870.0
충무초등학교,MONDAY,485949168.0
충무초등학교,TUESDAY,554675868.0
충무초등학교,WEDNESDAY,527165273.0
충무초등학교,THURSDAY,562474270.0
충무초등학교,FRIDAY,575516283.0
충무초등학교,SATURDAY,174027120.0
충무초등학교,SUNDAY,77951299.0
충신시장옆,MONDAY,284537353.0
충신시장옆,TUESDAY,316596186.0
충신시장옆,WEDNESDAY,316110782.0
충신시장옆,THURSDAY,282664004.0
충신시장옆,FRIDAY,313908340.0
충신시장옆,SATURDAY,209264623.0
충신시장옆,SUNDAY,125177154.0
충정로역,MONDAY,2044023713.0
충정로역,TUESDAY,2144231563.0
충정로역,WEDNESDAY,2142617865.0
충정로역,THURSDAY,2359825380.0
충정로역,FRIDAY,2121473129.0
충정로역,SATURDAY,429416554.0
충정로역,SUNDAY,227756651.0
충정로역 3번,MONDAY,1113449702.0
충정로역 3번,TUESDAY,1220285076.0
충정로역 3번,WEDNESDAY,1135502980.0
충정로역 3번,THURSDAY,1258808547.0
충정로역 3번,FRIDAY,1302160152.0
충정로역 3번,SATURDAY,368777477.0
충정로역 3번,SUNDAY,168527867.0
충정로역 6번,MONDAY,909619715.0
충정로역 6번,TUESDAY,912438992.0
충정로역 6번,WEDNESDAY,919405674.0
충정로역 6번,THURSDAY,999315779.0
충정로역 6번,FRIDAY,1024295578.0
충정로역 6번,SATURDAY,675479135.0
충정로역 6번,SUNDAY,161079988.0
충정로현대아파트,MONDAY,453317472.0
충정로현대아파트,TUESDAY,498929490.0
충정로현대아파트,WEDNESDAY,482734100.0
충정로현대아파트,THURSDAY,513626365.0
충정로현대아파트,FRIDAY,467050090.0
충정로현대아파트,SATURDAY,177155881.0
충정로현대아파트,SUNDAY,107678942.0
코엑스,MONDAY,5914936252.0
코엑스,TUESDAY,6422698449.0
코엑스,WEDNESDAY,7215442925.0
코엑스,THURSDAY,7508583171.0
코엑스,FRIDAY,8715497474.0
코엑스,SATURDAY,9719650926.0
코엑스,SUNDAY,8722513510.0
큰굴다리,MONDAY,17826473.0
큰굴다리,TUESDAY,73197287.0
큰굴다리,WEDNESDAY,79073365.0
큰굴다리,THURSDAY,84407390.0
큰굴다리,FRIDAY,97599650.0
큰굴다리,SATURDAY,129786280.0
큰굴다리,SUNDAY,100948524.0
태능엔터피아(태릉시장),MONDAY,66432195.0
태능엔터피아(태릉시장),TUESDAY,61211106.0
태능엔터피아(태릉시장),WEDNESDAY,62902074.0
태능엔터피아(태릉시장),THURSDAY,65639627.0
태능엔터피아(태릉시장),FRIDAY,71258554.0
태능엔터피아(태릉시장),SATURDAY,84404037.0
태능엔터피아(태릉시장),SUNDAY,80736327.0
태릉시장 특화거리,MONDAY,863855142.0
태릉시장 특화거리,TUESDAY,956871389.0
태릉시장 특화거리,WEDNESDAY,959979878.0
태릉시장 특화거리,THURSDAY,900640662.0
태릉시장 특화거리,FRIDAY,1150324230.0
태릉시장 특화거리,SATURDAY,1482423576.0
태릉시장 특화거리,SUNDAY,1075429163.0
태릉입구역,MONDAY,3038716888.0
태릉입구역,TUESDAY,3213860639.0
태릉입구역,WEDNESDAY,3276002153.0
태릉입구역,THURSDAY,3408778304.0
태릉입구역,FRIDAY,3858687405.0
태릉입구역,SATURDAY,4600979277.0
태릉입구역,SUNDAY,3538956913.0
태릉입구역 4번,MONDAY,143642570.0
태릉입구역 4번,TUESDAY,162916215.0
태릉입구역 4번,WEDNESDAY,148071204.0
태릉입구역 4번,THURSDAY,156607466.0
태릉입구역 4번,FRIDAY,164036863.0
태릉입구역 4번,SATURDAY,184310493.0
태릉입구역 4번,SUNDAY,140826958.0
텃골근린공원,MONDAY,101289410.0
텃골근린공원,TUESDAY,115383447.0
텃골근린공원,WEDNESDAY,115256521.0
텃골근린공원,THURSDAY,112330570.0
텃골근린공원,FRIDAY,119826703.0
텃골근린공원,SATURDAY,169582709.0
텃골근린공원,SUNDAY,140943480.0
테크노상가(엘리시움),MONDAY,283467934.0
테크노상가(엘리시움),TUESDAY,322943955.0
테크노상가(엘리시움),WEDNESDAY,381962356.0
테크노상가(엘리시움),THURSDAY,320927919.0
테크노상가(엘리시움),FRIDAY,347702128.0
테크노상가(엘리시움),SATURDAY,145262027.0
테크노상가(엘리시움),SUNDAY,0.0
통인시장,MONDAY,2544349677.0
통인시장,TUESDAY,1609769441.0
통인시장,WEDNESDAY,1965016611.0
통인시장,THURSDAY,1913220742.0
통인시장,FRIDAY,1631094230.0
통인시장,SATURDAY,2028773993.0
통인시장,SUNDAY,1877271478.0
퇴계로5가,MONDAY,806187825.0
퇴계로5가,TUESDAY,955552815.0
퇴계로5가,WEDNESDAY,472405999.0
퇴계로5가,THURSDAY,813028767.0
퇴계로5가,FRIDAY,853322855.0
퇴계로5가,SATURDAY,866479352.0
퇴계로5가,SUNDAY,905170025.0
투구봉어린이공원,MONDAY,25650566.0
투구봉어린이공원,TUESDAY,60941033.0
투구봉어린이공원,WEDNESDAY,71775444.0
투구봉어린이공원,THURSDAY,58837941.0
투구봉어린이공원,FRIDAY,73760943.0
투구봉어린이공원,SATURDAY,48996914.0
투구봉어린이공원,SUNDAY,24084651.0
평창동동측,MONDAY,107876207.0
평창동동측,TUESDAY,86678201.0
평창동동측,WEDNESDAY,116200091.0
평창동동측,THURSDAY,100523349.0
평창동동측,FRIDAY,88661499.0
평창동동측,SATURDAY,161506980.0
평창동동측,SUNDAY,167266924.0
평창동서측,MONDAY,295651597.0
평창동서측,TUESDAY,248878633.0
평창동서측,WEDNESDAY,325461815.0
평창동서측,THURSDAY,308710552.0
평창동서측,FRIDAY,338082772.0
평창동서측,SATURDAY,325240965.0
평창동서측,SUNDAY,216977417.0
포방터시장,MONDAY,223091565.0
포방터시장,TUESDAY,374601685.0
포방터시장,WEDNESDAY,361767990.0
포방터시장,THURSDAY,374391073.0
포방터시장,FRIDAY,428637379.0
포방터시장,SATURDAY,439384893.0
포방터시장,SUNDAY,431846651.0
포스코사거리,MONDAY,38436116363.0
포스코사거리,TUESDAY,42757207553.0
포스코사거리,WEDNESDAY,42245865043.0
포스코사거리,THURSDAY,44466605542.0
포스코사거리,FRIDAY,40370669185.0
포스코사거리,SATURDAY,17455569080.0
포스코사거리,SUNDAY,9647802662.0
포이사거리(삼호물산),MONDAY,12530636885.0
포이사거리(삼호물산),TUESDAY,13779382740.0
포이사거리(삼호물산),WEDNESDAY,13040934987.0
포이사거리(삼호물산),THURSDAY,14007605270.0
포이사거리(삼호물산),FRIDAY,13718687314.0
포이사거리(삼호물산),SATURDAY,8759158715.0
포이사거리(삼호물산),SUNDAY,6245268616.0
포이초등학교(개포목련어린이공원),MONDAY,596496876.0
포이초등학교(개포목련어린이공원),TUESDAY,618460617.0
포이초등학교(개포목련어린이공원),WEDNESDAY,586106748.0
포이초등학교(개포목련어린이공원),THURSDAY,619318272.0
포이초등학교(개포목련어린이공원),FRIDAY,679273940.0
포이초등학교(개포목련어린이공원),SATURDAY,504114751.0
포이초등학교(개포목련어린이공원),SUNDAY,180648656.0
푸른동산공원,MONDAY,190859935.0
푸른동산공원,TUESDAY,166196799.0
푸른동산공원,WEDNESDAY,173587740.0
푸른동산공원,THURSDAY,190806158.0
푸른동산공원,FRIDAY,189697223.0
푸른동산공원,SATURDAY,197873171.0
푸른동산공원,SUNDAY,47520666.0
푸른들청소년도서관,MONDAY,1564380421.0
푸른들청소년도서관,TUESDAY,1879051900.0
푸른들청소년도서관,WEDNESDAY,1814183237.0
푸른들청소년도서관,THURSDAY,1784094902.0
푸른들청소년도서관,FRIDAY,2111430548.0
푸른들청소년도서관,SATURDAY,2509738238.0
푸른들청소년도서관,SUNDAY,1995435117.0
풍납시장,MONDAY,816318322.0
풍납시장,TUESDAY,931760050.0
풍납시장,WEDNESDAY,892444042.0
풍납시장,THURSDAY,842655561.0
풍납시장,FRIDAY,1004099290.0
풍납시장,SATURDAY,1004159986.0
풍납시장,SUNDAY,802690414.0
하나고등학교,MONDAY,46441247.0
하나고등학교,TUESDAY,67823045.0
하나고등학교,WEDNESDAY,80490560.0
하나고등학교,THURSDAY,70056311.0
하나고등학교,FRIDAY,70700557.0
하나고등학교,SATURDAY,186303156.0
하나고등학교,SUNDAY,197565848.0
하나은행 망우동지점,MONDAY,1372586743.0
하나은행 망우동지점,TUESDAY,1086710663.0
하나은행 망우동지점,WEDNESDAY,1414658182.0
하나은행 망우동지점,THURSDAY,1382467004.0
하나은행 망우동지점,FRIDAY,1656586723.0
하나은행 망우동지점,SATURDAY,2267872073.0
하나은행 망우동지점,SUNDAY,1974239831.0
학동근린공원,MONDAY,10862130.0
학동근린공원,TUESDAY,13444385.0
학동근린공원,WEDNESDAY,10138584.0
학동근린공원,THURSDAY,25627830.0
학동근린공원,FRIDAY,23329043.0
학동근린공원,SATURDAY,26660530.0
학동근린공원,SUNDAY,16568634.0
학동사거리,MONDAY,16282345859.0
학동사거리,TUESDAY,20606635734.0
학동사거리,WEDNESDAY,22070348412.0
학동사거리,THURSDAY,22029610455.0
학동사거리,FRIDAY,24730586015.0
학동사거리,SATURDAY,25652009537.0
학동사거리,SUNDAY,14948249772.0
학동역,MONDAY,10130712471.0
학동역,TUESDAY,12521339380.0
학동역,WEDNESDAY,11593977041.0
학동역,THURSDAY,12263493584.0
학동역,FRIDAY,11611686170.0
학동역,SATURDAY,5152217832.0
학동역,SUNDAY,2959452524.0
학동초등학교,MONDAY,105655494.0
학동초등학교,TUESDAY,97422430.0
학동초등학교,WEDNESDAY,91563212.0
