구,동,업종명,점포수
강남구,개포2동,한식음식점,179.0
강남구,개포2동,커피-음료,37.0
강남구,개포2동,분식전문점,36.0
강남구,개포2동,호프-간이주점,32.0
강남구,개포2동,일식음식점,23.0
강남구,개포2동,양식음식점,22.0
강남구,개포2동,패스트푸드점,12.0
강남구,개포2동,중식음식점,8.0
강남구,개포2동,치킨전문점,6.0
강남구,개포2동,제과점,3.0
강남구,개포4동,한식음식점,140.0
강남구,개포4동,커피-음료,108.0
강남구,개포4동,분식전문점,29.0
강남구,개포4동,패스트푸드점,23.0
강남구,개포4동,양식음식점,22.0
강남구,개포4동,제과점,21.0
강남구,개포4동,호프-간이주점,21.0
강남구,개포4동,중식음식점,16.0
강남구,개포4동,일식음식점,10.0
강남구,개포4동,치킨전문점,8.0
강남구,논현1동,한식음식점,2167.0
강남구,논현1동,커피-음료,904.0
강남구,논현1동,호프-간이주점,649.0
강남구,논현1동,양식음식점,413.0
강남구,논현1동,일식음식점,313.0
강남구,논현1동,분식전문점,256.0
강남구,논현1동,중식음식점,151.0
강남구,논현1동,패스트푸드점,128.0
강남구,논현1동,제과점,98.0
강남구,논현1동,치킨전문점,86.0
강남구,논현2동,한식음식점,1284.0
강남구,논현2동,커피-음료,570.0
강남구,논현2동,호프-간이주점,285.0
강남구,논현2동,양식음식점,271.0
강남구,논현2동,일식음식점,171.0
강남구,논현2동,분식전문점,166.0
강남구,논현2동,중식음식점,102.0
강남구,논현2동,제과점,81.0
강남구,논현2동,패스트푸드점,78.0
강남구,논현2동,치킨전문점,38.0
강남구,대치1동,한식음식점,94.0
강남구,대치1동,분식전문점,32.0
강남구,대치1동,커피-음료,30.0
강남구,대치1동,양식음식점,20.0
강남구,대치1동,제과점,20.0
강남구,대치1동,일식음식점,13.0
강남구,대치1동,중식음식점,12.0
강남구,대치1동,호프-간이주점,12.0
강남구,대치1동,패스트푸드점,8.0
강남구,대치1동,치킨전문점,2.0
강남구,대치2동,한식음식점,462.0
강남구,대치2동,커피-음료,250.0
강남구,대치2동,양식음식점,111.0
강남구,대치2동,일식음식점,100.0
강남구,대치2동,분식전문점,84.0
강남구,대치2동,제과점,77.0
강남구,대치2동,중식음식점,54.0
강남구,대치2동,패스트푸드점,33.0
강남구,대치2동,호프-간이주점,21.0
강남구,대치2동,치킨전문점,12.0
강남구,대치4동,한식음식점,1626.0
강남구,대치4동,커피-음료,643.0
강남구,대치4동,일식음식점,320.0
강남구,대치4동,호프-간이주점,319.0
강남구,대치4동,분식전문점,314.0
강남구,대치4동,양식음식점,279.0
강남구,대치4동,중식음식점,172.0
강남구,대치4동,제과점,156.0
강남구,대치4동,패스트푸드점,139.0
강남구,대치4동,치킨전문점,45.0
강남구,도곡1동,분식전문점,108.0
강남구,도곡1동,커피-음료,24.0
강남구,도곡1동,양식음식점,12.0
강남구,도곡1동,한식음식점,12.0
강남구,도곡1동,제과점,7.0
강남구,도곡1동,일식음식점,4.0
강남구,도곡1동,호프-간이주점,4.0
강남구,도곡1동,패스트푸드점,0.0
강남구,도곡2동,한식음식점,219.0
강남구,도곡2동,양식음식점,128.0
강남구,도곡2동,커피-음료,94.0
강남구,도곡2동,일식음식점,53.0
강남구,도곡2동,호프-간이주점,52.0
강남구,도곡2동,제과점,30.0
강남구,도곡2동,분식전문점,28.0
강남구,도곡2동,패스트푸드점,24.0
강남구,도곡2동,중식음식점,17.0
강남구,도곡2동,치킨전문점,0.0
강남구,삼성1동,한식음식점,539.0
강남구,삼성1동,커피-음료,268.0
강남구,삼성1동,양식음식점,266.0
강남구,삼성1동,일식음식점,140.0
강남구,삼성1동,제과점,119.0
강남구,삼성1동,분식전문점,106.0
강남구,삼성1동,중식음식점,104.0
강남구,삼성1동,호프-간이주점,52.0
강남구,삼성1동,패스트푸드점,52.0
강남구,삼성1동,치킨전문점,16.0
강남구,삼성2동,한식음식점,1383.0
강남구,삼성2동,커피-음료,643.0
강남구,삼성2동,호프-간이주점,363.0
강남구,삼성2동,일식음식점,291.0
강남구,삼성2동,양식음식점,285.0
강남구,삼성2동,분식전문점,154.0
강남구,삼성2동,중식음식점,132.0
강남구,삼성2동,패스트푸드점,87.0
강남구,삼성2동,제과점,84.0
강남구,삼성2동,치킨전문점,24.0
강남구,세곡동,한식음식점,131.0
강남구,세곡동,커피-음료,72.0
강남구,세곡동,양식음식점,23.0
강남구,세곡동,분식전문점,21.0
강남구,세곡동,호프-간이주점,20.0
강남구,세곡동,패스트푸드점,17.0
강남구,세곡동,치킨전문점,16.0
강남구,세곡동,중식음식점,16.0
강남구,세곡동,일식음식점,12.0
강남구,세곡동,제과점,8.0
강남구,수서동,한식음식점,151.0
강남구,수서동,커피-음료,54.0
강남구,수서동,일식음식점,41.0
강남구,수서동,호프-간이주점,21.0
강남구,수서동,패스트푸드점,16.0
강남구,수서동,중식음식점,16.0
강남구,수서동,제과점,10.0
강남구,수서동,분식전문점,10.0
강남구,수서동,치킨전문점,8.0
강남구,수서동,양식음식점,8.0
강남구,신사동,한식음식점,868.0
강남구,신사동,커피-음료,578.0
강남구,신사동,양식음식점,429.0
강남구,신사동,호프-간이주점,380.0
강남구,신사동,일식음식점,340.0
강남구,신사동,제과점,185.0
강남구,신사동,분식전문점,164.0
강남구,신사동,중식음식점,105.0
강남구,신사동,패스트푸드점,84.0
강남구,신사동,치킨전문점,31.0
강남구,압구정동,한식음식점,1382.0
강남구,압구정동,양식음식점,841.0
강남구,압구정동,호프-간이주점,785.0
강남구,압구정동,커피-음료,611.0
강남구,압구정동,일식음식점,465.0
강남구,압구정동,제과점,185.0
강남구,압구정동,분식전문점,175.0
강남구,압구정동,패스트푸드점,124.0
강남구,압구정동,중식음식점,117.0
강남구,압구정동,치킨전문점,8.0
강남구,역삼1동,한식음식점,3318.0
강남구,역삼1동,커피-음료,1401.0
강남구,역삼1동,양식음식점,687.0
강남구,역삼1동,호프-간이주점,660.0
강남구,역삼1동,일식음식점,491.0
강남구,역삼1동,분식전문점,388.0
강남구,역삼1동,중식음식점,321.0
강남구,역삼1동,패스트푸드점,305.0
강남구,역삼1동,제과점,190.0
강남구,역삼1동,치킨전문점,102.0
강남구,역삼2동,한식음식점,182.0
강남구,역삼2동,커피-음료,110.0
강남구,역삼2동,일식음식점,42.0
강남구,역삼2동,호프-간이주점,31.0
강남구,역삼2동,양식음식점,17.0
강남구,역삼2동,중식음식점,16.0
강남구,역삼2동,제과점,16.0
강남구,역삼2동,분식전문점,16.0
강남구,역삼2동,치킨전문점,12.0
강남구,역삼2동,패스트푸드점,9.0
강남구,일원1동,한식음식점,234.0
강남구,일원1동,커피-음료,89.0
강남구,일원1동,호프-간이주점,53.0
강남구,일원1동,분식전문점,48.0
강남구,일원1동,제과점,28.0
강남구,일원1동,양식음식점,26.0
강남구,일원1동,일식음식점,22.0
강남구,일원1동,중식음식점,15.0
강남구,일원1동,치킨전문점,13.0
강남구,일원1동,패스트푸드점,3.0
강남구,청담동,한식음식점,1087.0
강남구,청담동,양식음식점,796.0
강남구,청담동,커피-음료,527.0
강남구,청담동,일식음식점,441.0
강남구,청담동,호프-간이주점,401.0
강남구,청담동,제과점,169.0
강남구,청담동,분식전문점,149.0
강남구,청담동,중식음식점,124.0
강남구,청담동,패스트푸드점,83.0
강남구,청담동,치킨전문점,17.0
강동구,강일동,한식음식점,43.0
강동구,강일동,양식음식점,9.0
강동구,강일동,제과점,8.0
강동구,강일동,분식전문점,8.0
강동구,강일동,커피-음료,8.0
강동구,강일동,일식음식점,7.0
강동구,강일동,패스트푸드점,6.0
강동구,강일동,치킨전문점,4.0
강동구,강일동,중식음식점,4.0
강동구,강일동,호프-간이주점,0.0
강동구,고덕1동,한식음식점,103.0
강동구,고덕1동,커피-음료,45.0
강동구,고덕1동,호프-간이주점,24.0
강동구,고덕1동,제과점,19.0
강동구,고덕1동,분식전문점,17.0
강동구,고덕1동,중식음식점,8.0
강동구,고덕1동,패스트푸드점,7.0
강동구,고덕1동,양식음식점,5.0
강동구,고덕1동,일식음식점,4.0
강동구,고덕1동,치킨전문점,0.0
강동구,고덕2동,한식음식점,202.0
강동구,고덕2동,커피-음료,63.0
강동구,고덕2동,호프-간이주점,29.0
강동구,고덕2동,양식음식점,24.0
강동구,고덕2동,제과점,19.0
강동구,고덕2동,치킨전문점,16.0
강동구,고덕2동,분식전문점,16.0
강동구,고덕2동,일식음식점,15.0
강동구,고덕2동,중식음식점,12.0
강동구,고덕2동,패스트푸드점,8.0
강동구,길동,한식음식점,1127.0
강동구,길동,호프-간이주점,450.0
강동구,길동,커피-음료,235.0
강동구,길동,분식전문점,157.0
강동구,길동,일식음식점,115.0
강동구,길동,중식음식점,83.0
강동구,길동,제과점,69.0
강동구,길동,패스트푸드점,63.0
강동구,길동,양식음식점,62.0
강동구,길동,치킨전문점,51.0
강동구,둔촌2동,한식음식점,227.0
강동구,둔촌2동,커피-음료,119.0
강동구,둔촌2동,분식전문점,69.0
강동구,둔촌2동,호프-간이주점,54.0
강동구,둔촌2동,양식음식점,40.0
강동구,둔촌2동,제과점,22.0
강동구,둔촌2동,패스트푸드점,19.0
강동구,둔촌2동,치킨전문점,18.0
강동구,둔촌2동,중식음식점,12.0
강동구,둔촌2동,일식음식점,11.0
강동구,명일1동,한식음식점,342.0
강동구,명일1동,커피-음료,152.0
강동구,명일1동,분식전문점,97.0
강동구,명일1동,호프-간이주점,95.0
강동구,명일1동,제과점,65.0
강동구,명일1동,양식음식점,55.0
강동구,명일1동,일식음식점,47.0
강동구,명일1동,중식음식점,32.0
강동구,명일1동,패스트푸드점,26.0
강동구,명일1동,치킨전문점,24.0
강동구,명일2동,한식음식점,171.0
강동구,명일2동,커피-음료,94.0
강동구,명일2동,분식전문점,64.0
강동구,명일2동,제과점,56.0
강동구,명일2동,일식음식점,42.0
강동구,명일2동,양식음식점,30.0
강동구,명일2동,중식음식점,22.0
강동구,명일2동,호프-간이주점,22.0
강동구,명일2동,치킨전문점,12.0
강동구,명일2동,패스트푸드점,5.0
강동구,상일동,한식음식점,316.0
강동구,상일동,커피-음료,99.0
강동구,상일동,호프-간이주점,51.0
강동구,상일동,일식음식점,51.0
강동구,상일동,패스트푸드점,36.0
강동구,상일동,제과점,35.0
강동구,상일동,중식음식점,32.0
강동구,상일동,분식전문점,28.0
강동구,상일동,양식음식점,16.0
강동구,상일동,치킨전문점,4.0
강동구,성내1동,한식음식점,406.0
강동구,성내1동,커피-음료,239.0
강동구,성내1동,일식음식점,91.0
강동구,성내1동,분식전문점,90.0
강동구,성내1동,호프-간이주점,73.0
강동구,성내1동,제과점,61.0
강동구,성내1동,양식음식점,44.0
강동구,성내1동,중식음식점,37.0
강동구,성내1동,패스트푸드점,12.0
강동구,성내1동,치킨전문점,4.0
강동구,성내2동,한식음식점,415.0
강동구,성내2동,커피-음료,213.0
강동구,성내2동,호프-간이주점,151.0
강동구,성내2동,일식음식점,57.0
강동구,성내2동,제과점,51.0
강동구,성내2동,분식전문점,45.0
강동구,성내2동,양식음식점,31.0
강동구,성내2동,중식음식점,27.0
강동구,성내2동,치킨전문점,16.0
강동구,성내2동,패스트푸드점,10.0
강동구,성내3동,한식음식점,808.0
강동구,성내3동,커피-음료,248.0
강동구,성내3동,호프-간이주점,188.0
강동구,성내3동,분식전문점,103.0
강동구,성내3동,제과점,95.0
강동구,성내3동,양식음식점,81.0
강동구,성내3동,일식음식점,72.0
강동구,성내3동,치킨전문점,52.0
강동구,성내3동,패스트푸드점,43.0
강동구,성내3동,중식음식점,40.0
강동구,암사1동,한식음식점,351.0
강동구,암사1동,커피-음료,131.0
강동구,암사1동,호프-간이주점,131.0
강동구,암사1동,분식전문점,106.0
강동구,암사1동,중식음식점,46.0
강동구,암사1동,제과점,38.0
강동구,암사1동,치킨전문점,36.0
강동구,암사1동,일식음식점,21.0
강동구,암사1동,패스트푸드점,12.0
강동구,암사1동,양식음식점,6.0
강동구,암사2동,한식음식점,266.0
강동구,암사2동,커피-음료,52.0
강동구,암사2동,일식음식점,27.0
강동구,암사2동,분식전문점,25.0
강동구,암사2동,중식음식점,22.0
강동구,암사2동,호프-간이주점,21.0
강동구,암사2동,제과점,16.0
강동구,암사2동,패스트푸드점,12.0
강동구,암사2동,치킨전문점,4.0
강동구,암사2동,양식음식점,0.0
강동구,천호1동,한식음식점,346.0
강동구,천호1동,커피-음료,93.0
강동구,천호1동,분식전문점,63.0
강동구,천호1동,호프-간이주점,56.0
강동구,천호1동,패스트푸드점,29.0
강동구,천호1동,중식음식점,27.0
강동구,천호1동,양식음식점,26.0
강동구,천호1동,일식음식점,24.0
강동구,천호1동,치킨전문점,16.0
강동구,천호1동,제과점,14.0
강동구,천호2동,한식음식점,1285.0
강동구,천호2동,호프-간이주점,468.0
강동구,천호2동,커피-음료,360.0
강동구,천호2동,분식전문점,193.0
강동구,천호2동,제과점,153.0
강동구,천호2동,일식음식점,149.0
강동구,천호2동,양식음식점,122.0
강동구,천호2동,중식음식점,100.0
강동구,천호2동,패스트푸드점,69.0
강동구,천호2동,치킨전문점,33.0
강동구,천호3동,한식음식점,224.0
강동구,천호3동,호프-간이주점,61.0
강동구,천호3동,분식전문점,46.0
강동구,천호3동,커피-음료,38.0
강동구,천호3동,치킨전문점,32.0
강동구,천호3동,양식음식점,21.0
강동구,천호3동,패스트푸드점,12.0
강동구,천호3동,제과점,11.0
강동구,천호3동,일식음식점,5.0
강동구,천호3동,중식음식점,4.0
강북구,미아동,한식음식점,519.0
강북구,미아동,호프-간이주점,158.0
강북구,미아동,커피-음료,153.0
강북구,미아동,분식전문점,116.0
강북구,미아동,중식음식점,50.0
강북구,미아동,치킨전문점,40.0
강북구,미아동,제과점,36.0
강북구,미아동,일식음식점,27.0
강북구,미아동,양식음식점,24.0
강북구,미아동,패스트푸드점,15.0
강북구,번1동,한식음식점,291.0
강북구,번1동,호프-간이주점,124.0
강북구,번1동,커피-음료,83.0
강북구,번1동,분식전문점,60.0
강북구,번1동,중식음식점,30.0
강북구,번1동,양식음식점,30.0
강북구,번1동,패스트푸드점,21.0
강북구,번1동,일식음식점,21.0
강북구,번1동,제과점,16.0
강북구,번1동,치킨전문점,11.0
강북구,번2동,한식음식점,44.0
강북구,번2동,커피-음료,16.0
강북구,번2동,분식전문점,4.0
강북구,번2동,제과점,4.0
강북구,번2동,중식음식점,4.0
강북구,번2동,일식음식점,4.0
강북구,번2동,양식음식점,0.0
강북구,번3동,한식음식점,41.0
강북구,번3동,커피-음료,12.0
강북구,번3동,분식전문점,8.0
강북구,번3동,호프-간이주점,8.0
강북구,번3동,치킨전문점,0.0
강북구,번3동,제과점,0.0
강북구,삼각산동,한식음식점,111.0
강북구,삼각산동,분식전문점,24.0
강북구,삼각산동,호프-간이주점,20.0
강북구,삼각산동,치킨전문점,8.0
강북구,삼각산동,일식음식점,8.0
강북구,삼각산동,패스트푸드점,8.0
강북구,삼각산동,제과점,4.0
강북구,삼각산동,커피-음료,0.0
강북구,삼양동,한식음식점,132.0
강북구,삼양동,호프-간이주점,43.0
강북구,삼양동,커피-음료,38.0
강북구,삼양동,분식전문점,22.0
강북구,삼양동,제과점,20.0
강북구,삼양동,치킨전문점,11.0
강북구,삼양동,중식음식점,9.0
강북구,삼양동,일식음식점,8.0
강북구,삼양동,패스트푸드점,4.0
강북구,삼양동,양식음식점,4.0
강북구,송중동,한식음식점,520.0
강북구,송중동,호프-간이주점,250.0
강북구,송중동,커피-음료,87.0
강북구,송중동,일식음식점,67.0
강북구,송중동,제과점,44.0
강북구,송중동,분식전문점,42.0
강북구,송중동,패스트푸드점,39.0
강북구,송중동,중식음식점,32.0
강북구,송중동,양식음식점,28.0
강북구,송중동,치킨전문점,17.0
강북구,송천동,한식음식점,356.0
강북구,송천동,커피-음료,96.0
강북구,송천동,호프-간이주점,96.0
강북구,송천동,분식전문점,76.0
강북구,송천동,패스트푸드점,34.0
강북구,송천동,중식음식점,28.0
강북구,송천동,치킨전문점,24.0
강북구,송천동,제과점,20.0
강북구,송천동,양식음식점,14.0
강북구,송천동,일식음식점,11.0
강북구,수유1동,한식음식점,363.0
강북구,수유1동,분식전문점,116.0
강북구,수유1동,커피-음료,64.0
강북구,수유1동,호프-간이주점,61.0
강북구,수유1동,치킨전문점,43.0
강북구,수유1동,중식음식점,28.0
강북구,수유1동,패스트푸드점,22.0
강북구,수유1동,제과점,20.0
강북구,수유1동,양식음식점,19.0
강북구,수유1동,일식음식점,13.0
강북구,수유2동,한식음식점,270.0
강북구,수유2동,호프-간이주점,66.0
강북구,수유2동,커피-음료,57.0
강북구,수유2동,분식전문점,39.0
강북구,수유2동,치킨전문점,32.0
강북구,수유2동,패스트푸드점,18.0
강북구,수유2동,제과점,17.0
강북구,수유2동,중식음식점,16.0
강북구,수유2동,일식음식점,12.0
강북구,수유2동,양식음식점,2.0
강북구,수유3동,한식음식점,1565.0
강북구,수유3동,호프-간이주점,784.0
강북구,수유3동,커피-음료,437.0
강북구,수유3동,일식음식점,153.0
강북구,수유3동,양식음식점,116.0
강북구,수유3동,분식전문점,101.0
강북구,수유3동,중식음식점,92.0
강북구,수유3동,제과점,62.0
강북구,수유3동,패스트푸드점,50.0
강북구,수유3동,치킨전문점,46.0
강북구,우이동,한식음식점,325.0
강북구,우이동,커피-음료,107.0
강북구,우이동,호프-간이주점,90.0
강북구,우이동,분식전문점,68.0
강북구,우이동,중식음식점,20.0
강북구,우이동,제과점,15.0
강북구,우이동,양식음식점,12.0
강북구,우이동,치킨전문점,10.0
강북구,우이동,패스트푸드점,8.0
강북구,우이동,일식음식점,4.0
강북구,인수동,한식음식점,216.0
강북구,인수동,커피-음료,126.0
강북구,인수동,호프-간이주점,64.0
강북구,인수동,분식전문점,40.0
강북구,인수동,중식음식점,28.0
강북구,인수동,제과점,24.0
강북구,인수동,치킨전문점,16.0
강북구,인수동,패스트푸드점,8.0
강북구,인수동,일식음식점,8.0
강북구,인수동,양식음식점,4.0
강서구,가양1동,한식음식점,2030.0
강서구,가양1동,커피-음료,766.0
강서구,가양1동,호프-간이주점,568.0
강서구,가양1동,일식음식점,427.0
강서구,가양1동,양식음식점,314.0
강서구,가양1동,제과점,230.0
강서구,가양1동,분식전문점,203.0
강서구,가양1동,중식음식점,185.0
강서구,가양1동,패스트푸드점,174.0
강서구,가양1동,치킨전문점,35.0
강서구,가양3동,한식음식점,16.0
강서구,가양3동,커피-음료,4.0
강서구,가양3동,치킨전문점,0.0
강서구,가양3동,제과점,0.0
강서구,공항동,한식음식점,458.0
강서구,공항동,호프-간이주점,238.0
강서구,공항동,커피-음료,140.0
강서구,공항동,분식전문점,43.0
강서구,공항동,중식음식점,41.0
강서구,공항동,패스트푸드점,24.0
강서구,공항동,양식음식점,17.0
강서구,공항동,치킨전문점,15.0
강서구,공항동,일식음식점,14.0
강서구,공항동,제과점,12.0
강서구,등촌1동,한식음식점,207.0
강서구,등촌1동,커피-음료,126.0
강서구,등촌1동,제과점,40.0
강서구,등촌1동,분식전문점,30.0
강서구,등촌1동,양식음식점,26.0
강서구,등촌1동,호프-간이주점,16.0
강서구,등촌1동,일식음식점,13.0
강서구,등촌1동,중식음식점,12.0
강서구,등촌1동,패스트푸드점,8.0
강서구,등촌1동,치킨전문점,4.0
강서구,등촌2동,한식음식점,19.0
강서구,등촌2동,커피-음료,16.0
강서구,등촌2동,분식전문점,8.0
강서구,등촌2동,호프-간이주점,8.0
강서구,등촌2동,중식음식점,8.0
강서구,등촌2동,일식음식점,4.0
강서구,등촌2동,제과점,4.0
강서구,등촌3동,한식음식점,240.0
강서구,등촌3동,커피-음료,74.0
강서구,등촌3동,제과점,60.0
강서구,등촌3동,분식전문점,52.0
강서구,등촌3동,호프-간이주점,33.0
강서구,등촌3동,패스트푸드점,22.0
강서구,등촌3동,중식음식점,21.0
강서구,등촌3동,양식음식점,17.0
강서구,등촌3동,치킨전문점,13.0
강서구,등촌3동,일식음식점,9.0
강서구,발산1동,한식음식점,240.0
강서구,발산1동,분식전문점,113.0
강서구,발산1동,커피-음료,96.0
강서구,발산1동,제과점,36.0
강서구,발산1동,중식음식점,27.0
강서구,발산1동,일식음식점,26.0
강서구,발산1동,치킨전문점,16.0
강서구,발산1동,호프-간이주점,16.0
강서구,발산1동,패스트푸드점,12.0
강서구,발산1동,양식음식점,4.0
강서구,방화1동,한식음식점,429.0
강서구,방화1동,커피-음료,142.0
강서구,방화1동,분식전문점,83.0
강서구,방화1동,호프-간이주점,76.0
강서구,방화1동,중식음식점,53.0
강서구,방화1동,치킨전문점,40.0
강서구,방화1동,제과점,33.0
강서구,방화1동,일식음식점,26.0
강서구,방화1동,패스트푸드점,9.0
강서구,방화1동,양식음식점,8.0
강서구,방화2동,한식음식점,302.0
강서구,방화2동,커피-음료,119.0
강서구,방화2동,호프-간이주점,102.0
강서구,방화2동,분식전문점,79.0
강서구,방화2동,양식음식점,65.0
강서구,방화2동,제과점,57.0
강서구,방화2동,중식음식점,32.0
강서구,방화2동,일식음식점,24.0
강서구,방화2동,패스트푸드점,20.0
강서구,방화2동,치킨전문점,13.0
강서구,방화3동,한식음식점,91.0
강서구,방화3동,호프-간이주점,24.0
강서구,방화3동,커피-음료,23.0
강서구,방화3동,분식전문점,16.0
강서구,방화3동,중식음식점,6.0
강서구,방화3동,일식음식점,4.0
강서구,방화3동,치킨전문점,4.0
강서구,방화3동,패스트푸드점,0.0
강서구,방화3동,양식음식점,0.0
강서구,방화3동,제과점,0.0
강서구,염창동,한식음식점,32.0
강서구,염창동,커피-음료,24.0
강서구,염창동,분식전문점,4.0
강서구,염창동,양식음식점,4.0
강서구,염창동,중식음식점,4.0
강서구,염창동,제과점,1.0
강서구,염창동,호프-간이주점,0.0
강서구,우장산동,한식음식점,251.0
강서구,우장산동,커피-음료,83.0
강서구,우장산동,호프-간이주점,45.0
강서구,우장산동,분식전문점,45.0
강서구,우장산동,제과점,28.0
강서구,우장산동,중식음식점,20.0
강서구,우장산동,양식음식점,20.0
강서구,우장산동,일식음식점,17.0
강서구,우장산동,패스트푸드점,17.0
강서구,우장산동,치킨전문점,11.0
강서구,화곡1동,한식음식점,1291.0
강서구,화곡1동,호프-간이주점,696.0
강서구,화곡1동,커피-음료,287.0
강서구,화곡1동,분식전문점,164.0
강서구,화곡1동,중식음식점,135.0
강서구,화곡1동,일식음식점,113.0
강서구,화곡1동,치킨전문점,76.0
강서구,화곡1동,제과점,73.0
강서구,화곡1동,양식음식점,42.0
강서구,화곡1동,패스트푸드점,36.0
강서구,화곡2동,한식음식점,145.0
강서구,화곡2동,분식전문점,60.0
강서구,화곡2동,커피-음료,53.0
강서구,화곡2동,호프-간이주점,40.0
강서구,화곡2동,일식음식점,12.0
강서구,화곡2동,치킨전문점,10.0
강서구,화곡2동,중식음식점,8.0
강서구,화곡2동,양식음식점,8.0
강서구,화곡2동,제과점,0.0
강서구,화곡2동,패스트푸드점,0.0
강서구,화곡3동,한식음식점,245.0
강서구,화곡3동,커피-음료,77.0
강서구,화곡3동,호프-간이주점,40.0
강서구,화곡3동,분식전문점,35.0
강서구,화곡3동,치킨전문점,26.0
강서구,화곡3동,패스트푸드점,20.0
강서구,화곡3동,중식음식점,19.0
강서구,화곡3동,제과점,13.0
강서구,화곡3동,양식음식점,12.0
강서구,화곡3동,일식음식점,8.0
강서구,화곡4동,한식음식점,638.0
강서구,화곡4동,호프-간이주점,169.0
강서구,화곡4동,커피-음료,157.0
강서구,화곡4동,분식전문점,120.0
강서구,화곡4동,양식음식점,52.0
강서구,화곡4동,제과점,46.0
강서구,화곡4동,중식음식점,39.0
강서구,화곡4동,치킨전문점,32.0
강서구,화곡4동,패스트푸드점,20.0
강서구,화곡4동,일식음식점,16.0
강서구,화곡6동,한식음식점,751.0
강서구,화곡6동,호프-간이주점,394.0
강서구,화곡6동,커피-음료,118.0
강서구,화곡6동,분식전문점,68.0
강서구,화곡6동,일식음식점,66.0
강서구,화곡6동,양식음식점,60.0
강서구,화곡6동,중식음식점,55.0
강서구,화곡6동,패스트푸드점,28.0
강서구,화곡6동,제과점,16.0
강서구,화곡6동,치킨전문점,11.0
강서구,화곡8동,한식음식점,238.0
강서구,화곡8동,분식전문점,94.0
강서구,화곡8동,커피-음료,55.0
강서구,화곡8동,호프-간이주점,52.0
강서구,화곡8동,제과점,30.0
강서구,화곡8동,일식음식점,21.0
강서구,화곡8동,치킨전문점,19.0
강서구,화곡8동,패스트푸드점,10.0
강서구,화곡8동,중식음식점,8.0
강서구,화곡8동,양식음식점,4.0
강서구,화곡본동,한식음식점,271.0
강서구,화곡본동,호프-간이주점,103.0
강서구,화곡본동,커피-음료,75.0
강서구,화곡본동,분식전문점,67.0
강서구,화곡본동,양식음식점,37.0
강서구,화곡본동,일식음식점,27.0
강서구,화곡본동,패스트푸드점,24.0
강서구,화곡본동,치킨전문점,20.0
강서구,화곡본동,중식음식점,19.0
강서구,화곡본동,제과점,12.0
관악구,낙성대동,한식음식점,391.0
관악구,낙성대동,호프-간이주점,202.0
관악구,낙성대동,커피-음료,175.0
관악구,낙성대동,양식음식점,154.0
관악구,낙성대동,일식음식점,126.0
관악구,낙성대동,중식음식점,86.0
관악구,낙성대동,분식전문점,60.0
관악구,낙성대동,제과점,46.0
관악구,낙성대동,패스트푸드점,39.0
관악구,낙성대동,치킨전문점,10.0
관악구,난곡동,한식음식점,183.0
관악구,난곡동,호프-간이주점,73.0
관악구,난곡동,커피-음료,46.0
관악구,난곡동,분식전문점,30.0
관악구,난곡동,제과점,28.0
관악구,난곡동,중식음식점,20.0
관악구,난곡동,일식음식점,16.0
관악구,난곡동,패스트푸드점,13.0
관악구,난곡동,치킨전문점,9.0
관악구,난곡동,양식음식점,6.0
관악구,난향동,한식음식점,21.0
관악구,난향동,분식전문점,16.0
관악구,난향동,제과점,10.0
관악구,난향동,커피-음료,8.0
관악구,난향동,호프-간이주점,4.0
관악구,난향동,패스트푸드점,4.0
관악구,난향동,치킨전문점,0.0
관악구,남현동,한식음식점,151.0
관악구,남현동,분식전문점,53.0
관악구,남현동,커피-음료,51.0
관악구,남현동,호프-간이주점,35.0
관악구,남현동,중식음식점,16.0
관악구,남현동,일식음식점,16.0
관악구,남현동,치킨전문점,12.0
관악구,남현동,제과점,7.0
관악구,남현동,패스트푸드점,4.0
관악구,대학동,한식음식점,596.0
관악구,대학동,호프-간이주점,204.0
관악구,대학동,커피-음료,189.0
관악구,대학동,분식전문점,151.0
관악구,대학동,중식음식점,90.0
관악구,대학동,일식음식점,56.0
관악구,대학동,패스트푸드점,50.0
관악구,대학동,양식음식점,47.0
관악구,대학동,제과점,46.0
관악구,대학동,치킨전문점,29.0
관악구,미성동,한식음식점,267.0
관악구,미성동,커피-음료,107.0
관악구,미성동,호프-간이주점,69.0
관악구,미성동,분식전문점,55.0
관악구,미성동,제과점,43.0
관악구,미성동,중식음식점,24.0
관악구,미성동,치킨전문점,20.0
관악구,미성동,양식음식점,17.0
관악구,미성동,일식음식점,16.0
관악구,미성동,패스트푸드점,0.0
관악구,보라매동,한식음식점,253.0
관악구,보라매동,커피-음료,114.0
관악구,보라매동,호프-간이주점,81.0
관악구,보라매동,분식전문점,49.0
관악구,보라매동,중식음식점,42.0
관악구,보라매동,제과점,33.0
관악구,보라매동,양식음식점,28.0
관악구,보라매동,치킨전문점,28.0
관악구,보라매동,패스트푸드점,23.0
관악구,보라매동,일식음식점,16.0
관악구,삼성동,한식음식점,125.0
관악구,삼성동,분식전문점,49.0
관악구,삼성동,호프-간이주점,29.0
관악구,삼성동,커피-음료,27.0
관악구,삼성동,치킨전문점,16.0
관악구,삼성동,중식음식점,12.0
관악구,삼성동,제과점,8.0
관악구,삼성동,패스트푸드점,3.0
관악구,서림동,한식음식점,259.0
관악구,서림동,커피-음료,123.0
