commercial_area,age,total_sales
잠실나루역,FIFTIES,268659575.0
잠실나루역,SIXTIES_PLUS,247409408.0
잠실새내역(신천),TEENS,2220373810.0
잠실새내역(신천),TWENTIES,35090726164.0
잠실새내역(신천),THIRTIES,46615379379.0
잠실새내역(신천),FORTIES,43318676674.0
잠실새내역(신천),FIFTIES,28330897867.0
잠실새내역(신천),SIXTIES_PLUS,16314190534.0
잠실역,TEENS,1580712038.0
잠실역,TWENTIES,29798853011.0
잠실역,THIRTIES,46993800407.0
잠실역,FORTIES,35759022511.0
잠실역,FIFTIES,21022595893.0
잠실역,SIXTIES_PLUS,13083488856.0
잠원역,TEENS,543603.0
잠원역,TWENTIES,9671251.0
잠원역,THIRTIES,74165123.0
잠원역,FORTIES,239502678.0
잠원역,FIFTIES,228652198.0
잠원역,SIXTIES_PLUS,225083284.0
장곡초등학교,TEENS,25786495.0
장곡초등학교,TWENTIES,371477115.0
장곡초등학교,THIRTIES,741454572.0
장곡초등학교,FORTIES,1186842954.0
장곡초등학교,FIFTIES,1428987303.0
장곡초등학교,SIXTIES_PLUS,899493861.0
장로회신학대학교,TEENS,8202715.0
장로회신학대학교,TWENTIES,168200176.0
장로회신학대학교,THIRTIES,342213644.0
장로회신학대학교,FORTIES,347490612.0
장로회신학대학교,FIFTIES,412944422.0
장로회신학대학교,SIXTIES_PLUS,292685132.0
장미원골목시장,TEENS,1041465.0
장미원골목시장,TWENTIES,145694043.0
장미원골목시장,THIRTIES,356691464.0
장미원골목시장,FORTIES,472687541.0
장미원골목시장,FIFTIES,738041635.0
장미원골목시장,SIXTIES_PLUS,1116904612.0
장미제일시장(중화동제일시장),TEENS,4578686.0
장미제일시장(중화동제일시장),TWENTIES,50785899.0
장미제일시장(중화동제일시장),THIRTIES,123805360.0
장미제일시장(중화동제일시장),FORTIES,147558566.0
장미제일시장(중화동제일시장),FIFTIES,259614192.0
장미제일시장(중화동제일시장),SIXTIES_PLUS,239111131.0
장스여성병원,TEENS,7123775.0
장스여성병원,TWENTIES,464776011.0
장스여성병원,THIRTIES,1276914323.0
장스여성병원,FORTIES,1451122692.0
장스여성병원,FIFTIES,2343589837.0
장스여성병원,SIXTIES_PLUS,3128907447.0
장승배기역,TEENS,16162669.0
장승배기역,TWENTIES,544223773.0
장승배기역,THIRTIES,1442260272.0
장승배기역,FORTIES,1795954707.0
장승배기역,FIFTIES,2619335787.0
장승배기역,SIXTIES_PLUS,3385133939.0
장승배기역 4번,TEENS,74099282.0
장승배기역 4번,TWENTIES,1070268064.0
장승배기역 4번,THIRTIES,1943177264.0
장승배기역 4번,FORTIES,1890166729.0
장승배기역 4번,FIFTIES,2063024031.0
장승배기역 4번,SIXTIES_PLUS,2139324216.0
장승배기역 5번,TEENS,6306391.0
장승배기역 5번,TWENTIES,42596368.0
장승배기역 5번,THIRTIES,56210866.0
장승배기역 5번,FORTIES,75097808.0
장승배기역 5번,FIFTIES,85829892.0
장승배기역 5번,SIXTIES_PLUS,75886009.0
장신구 특화거리 상점가,TEENS,1820665.0
장신구 특화거리 상점가,TWENTIES,53253191.0
장신구 특화거리 상점가,THIRTIES,163214084.0
장신구 특화거리 상점가,FORTIES,271671758.0
장신구 특화거리 상점가,FIFTIES,271908955.0
장신구 특화거리 상점가,SIXTIES_PLUS,139424126.0
장안1동주민센터,TEENS,58567967.0
장안1동주민센터,TWENTIES,1638837914.0
장안1동주민센터,THIRTIES,3992809726.0
장안1동주민센터,FORTIES,3884357515.0
장안1동주민센터,FIFTIES,5032030230.0
장안1동주민센터,SIXTIES_PLUS,3826452275.0
장안근린공원,TEENS,40538299.0
장안근린공원,TWENTIES,765605485.0
장안근린공원,THIRTIES,1851257281.0
장안근린공원,FORTIES,2636623600.0
장안근린공원,FIFTIES,3648398356.0
장안근린공원,SIXTIES_PLUS,4166016431.0
장안동사거리,TEENS,285925292.0
장안동사거리,TWENTIES,4407699822.0
장안동사거리,THIRTIES,10421254937.0
장안동사거리,FORTIES,12973896484.0
장안동사거리,FIFTIES,12274005321.0
장안동사거리,SIXTIES_PLUS,7876044247.0
장안제일시장,TEENS,16181900.0
장안제일시장,TWENTIES,564689635.0
장안제일시장,THIRTIES,1056904214.0
장안제일시장,FORTIES,1632741433.0
장안제일시장,FIFTIES,2132568411.0
장안제일시장,SIXTIES_PLUS,2010531052.0
장안중학교,TEENS,4976827.0
장안중학교,TWENTIES,136806317.0
장안중학교,THIRTIES,246818995.0
장안중학교,FORTIES,329076887.0
장안중학교,FIFTIES,635486301.0
장안중학교,SIXTIES_PLUS,1032349070.0
장안초등학교,TEENS,2087798.0
장안초등학교,TWENTIES,26910546.0
장안초등학교,THIRTIES,10283076.0
장안초등학교,FORTIES,4131633.0
장안초등학교,FIFTIES,5665966.0
장안초등학교,SIXTIES_PLUS,1192338.0
장안현대홈타운1차아파트,TEENS,11896376.0
장안현대홈타운1차아파트,TWENTIES,541739966.0
장안현대홈타운1차아파트,THIRTIES,1617460305.0
장안현대홈타운1차아파트,FORTIES,1857556824.0
장안현대홈타운1차아파트,FIFTIES,1454866904.0
장안현대홈타운1차아파트,SIXTIES_PLUS,802801732.0
장위1동주민센터,TEENS,2243512.0
장위1동주민센터,TWENTIES,46592653.0
장위1동주민센터,THIRTIES,158060554.0
장위1동주민센터,FORTIES,141288358.0
장위1동주민센터,FIFTIES,268806419.0
장위1동주민센터,SIXTIES_PLUS,257416523.0
장위동성당,TEENS,0.0
장위동성당,TWENTIES,0.0
장위동성당,THIRTIES,0.0
장위동성당,FORTIES,1424697.0
장위동성당,FIFTIES,235812.0
장위동성당,SIXTIES_PLUS,1120107.0
장위전통시장,TEENS,2007234.0
장위전통시장,TWENTIES,42220189.0
장위전통시장,THIRTIES,132149228.0
장위전통시장,FORTIES,185721082.0
장위전통시장,FIFTIES,391715280.0
장위전통시장,SIXTIES_PLUS,323624245.0
장지동주민센터(한림연예예술고교),TEENS,22591788.0
장지동주민센터(한림연예예술고교),TWENTIES,230255163.0
장지동주민센터(한림연예예술고교),THIRTIES,731882682.0
장지동주민센터(한림연예예술고교),FORTIES,767222102.0
장지동주민센터(한림연예예술고교),FIFTIES,690404055.0
장지동주민센터(한림연예예술고교),SIXTIES_PLUS,615978629.0
장지역(가든파이브),TEENS,272191582.0
장지역(가든파이브),TWENTIES,3342281832.0
장지역(가든파이브),THIRTIES,9371336388.0
장지역(가든파이브),FORTIES,11460524608.0
장지역(가든파이브),FIFTIES,7217892007.0
장지역(가든파이브),SIXTIES_PLUS,4556773672.0
장충단 고개,TEENS,25403520.0
장충단 고개,TWENTIES,1656850129.0
장충단 고개,THIRTIES,2927412852.0
장충단 고개,FORTIES,1797178344.0
장충단 고개,FIFTIES,1399378310.0
장충단 고개,SIXTIES_PLUS,823399398.0
장충동족발거리(남소영길),TEENS,103535750.0
장충동족발거리(남소영길),TWENTIES,2674864950.0
장충동족발거리(남소영길),THIRTIES,4225412727.0
장충동족발거리(남소영길),FORTIES,3859259831.0
장충동족발거리(남소영길),FIFTIES,4352212219.0
장충동족발거리(남소영길),SIXTIES_PLUS,5225676715.0
장충동주민센터,TEENS,390733.0
장충동주민센터,TWENTIES,52077438.0
장충동주민센터,THIRTIES,152709625.0
장충동주민센터,FORTIES,146315541.0
장충동주민센터,FIFTIES,205347817.0
장충동주민센터,SIXTIES_PLUS,253223092.0
장충초등학교,TEENS,10068335.0
장충초등학교,TWENTIES,753269676.0
장충초등학교,THIRTIES,1626153113.0
장충초등학교,FORTIES,1223514530.0
장충초등학교,FIFTIES,1432005897.0
장충초등학교,SIXTIES_PLUS,1328944833.0
장평중학교,TEENS,8214263.0
장평중학교,TWENTIES,393005319.0
장평중학교,THIRTIES,1102652706.0
장평중학교,FORTIES,1189366530.0
장평중학교,FIFTIES,1334627562.0
장평중학교,SIXTIES_PLUS,962233625.0
장한평역(장한평),TEENS,140722255.0
장한평역(장한평),TWENTIES,5843340053.0
장한평역(장한평),THIRTIES,14262832091.0
장한평역(장한평),FORTIES,13525389785.0
장한평역(장한평),FIFTIES,14590180663.0
장한평역(장한평),SIXTIES_PLUS,12267807824.0
장훈고등학교,TEENS,27700782.0
장훈고등학교,TWENTIES,680864428.0
장훈고등학교,THIRTIES,1332250115.0
장훈고등학교,FORTIES,1023173574.0
장훈고등학교,FIFTIES,1045121059.0
장훈고등학교,SIXTIES_PLUS,832591690.0
전곡마을마당공원,TEENS,24079810.0
전곡마을마당공원,TWENTIES,336311445.0
전곡마을마당공원,THIRTIES,407290369.0
전곡마을마당공원,FORTIES,566343871.0
전곡마을마당공원,FIFTIES,878992118.0
전곡마을마당공원,SIXTIES_PLUS,612376695.0
전곡시장,TEENS,13140134.0
전곡시장,TWENTIES,155152242.0
전곡시장,THIRTIES,422415551.0
전곡시장,FORTIES,558768581.0
전곡시장,FIFTIES,912106651.0
전곡시장,SIXTIES_PLUS,732133032.0
전농119안전센터,TEENS,2298957.0
전농119안전센터,TWENTIES,60179762.0
전농119안전센터,THIRTIES,131109824.0
전농119안전센터,FORTIES,260502332.0
전농119안전센터,FIFTIES,268243734.0
전농119안전센터,SIXTIES_PLUS,189943725.0
전농1동주민센터(전농시장),TEENS,185705.0
전농1동주민센터(전농시장),TWENTIES,15366570.0
전농1동주민센터(전농시장),THIRTIES,38662253.0
전농1동주민센터(전농시장),FORTIES,63837056.0
전농1동주민센터(전농시장),FIFTIES,99064160.0
전농1동주민센터(전농시장),SIXTIES_PLUS,42272504.0
전농로터리시장,TEENS,36753378.0
전농로터리시장,TWENTIES,531965855.0
전농로터리시장,THIRTIES,639328342.0
전농로터리시장,FORTIES,618167328.0
전농로터리시장,FIFTIES,658725706.0
전농로터리시장,SIXTIES_PLUS,630874330.0
전농중학교,TEENS,24951288.0
전농중학교,TWENTIES,301046209.0
전농중학교,THIRTIES,660412981.0
전농중학교,FORTIES,864094466.0
전농중학교,FIFTIES,1208954817.0
전농중학교,SIXTIES_PLUS,1128063843.0
절두산순교성지,TEENS,0.0
절두산순교성지,TWENTIES,20548376.0
절두산순교성지,THIRTIES,60996544.0
절두산순교성지,FORTIES,30259716.0
절두산순교성지,FIFTIES,23466165.0
절두산순교성지,SIXTIES_PLUS,6281946.0
정곡초등학교,TEENS,0.0
정곡초등학교,TWENTIES,5883901.0
정곡초등학교,THIRTIES,42492703.0
정곡초등학교,FORTIES,44669496.0
정곡초등학교,FIFTIES,86611565.0
정곡초등학교,SIXTIES_PLUS,176742859.0
정독도서관,TEENS,2099406.0
정독도서관,TWENTIES,87403940.0
정독도서관,THIRTIES,130773357.0
정독도서관,FORTIES,76584722.0
정독도서관,FIFTIES,86274398.0
정독도서관,SIXTIES_PLUS,71129351.0
정릉3동주민센터,TEENS,11212712.0
정릉3동주민센터,TWENTIES,234785591.0
정릉3동주민센터,THIRTIES,250266465.0
정릉3동주민센터,FORTIES,363125524.0
정릉3동주민센터,FIFTIES,543706792.0
정릉3동주민센터,SIXTIES_PLUS,472945835.0
정릉골 골목형상점가,TEENS,11505869.0
정릉골 골목형상점가,TWENTIES,148099428.0
정릉골 골목형상점가,THIRTIES,280360437.0
정릉골 골목형상점가,FORTIES,407091527.0
정릉골 골목형상점가,FIFTIES,630895697.0
정릉골 골목형상점가,SIXTIES_PLUS,566472460.0
정릉북한산국립공원입구,TEENS,2356471.0
정릉북한산국립공원입구,TWENTIES,105387520.0
정릉북한산국립공원입구,THIRTIES,159682176.0
정릉북한산국립공원입구,FORTIES,136569073.0
정릉북한산국립공원입구,FIFTIES,179322469.0
정릉북한산국립공원입구,SIXTIES_PLUS,96697722.0
정릉시장,TEENS,95400142.0
정릉시장,TWENTIES,1618028677.0
정릉시장,THIRTIES,2533599234.0
정릉시장,FORTIES,2741725150.0
정릉시장,FIFTIES,2940572998.0
정릉시장,SIXTIES_PLUS,2507024129.0
정릉아리랑시장,TEENS,3217469.0
정릉아리랑시장,TWENTIES,190956610.0
정릉아리랑시장,THIRTIES,352329549.0
정릉아리랑시장,FORTIES,399909256.0
정릉아리랑시장,FIFTIES,436560025.0
정릉아리랑시장,SIXTIES_PLUS,397235178.0
정릉역 1번,TEENS,19630602.0
정릉역 1번,TWENTIES,432281664.0
정릉역 1번,THIRTIES,837982558.0
정릉역 1번,FORTIES,1267542282.0
정릉역 1번,FIFTIES,1652919345.0
정릉역 1번,SIXTIES_PLUS,2429579784.0
정릉역 2번,TEENS,9441408.0
정릉역 2번,TWENTIES,184429798.0
정릉역 2번,THIRTIES,519120034.0
정릉역 2번,FORTIES,824223404.0
정릉역 2번,FIFTIES,1080708132.0
정릉역 2번,SIXTIES_PLUS,1156723274.0
정릉우체국,TEENS,50130813.0
정릉우체국,TWENTIES,522178981.0
정릉우체국,THIRTIES,830249512.0
정릉우체국,FORTIES,1083174087.0
정릉우체국,FIFTIES,1390271033.0
정릉우체국,SIXTIES_PLUS,1230132092.0
정원여중,TEENS,350195.0
정원여중,TWENTIES,35517818.0
정원여중,THIRTIES,69917616.0
정원여중,FORTIES,100232747.0
정원여중,FIFTIES,147440067.0
정원여중,SIXTIES_PLUS,92098159.0
제기동역 6번,TEENS,38790063.0
제기동역 6번,TWENTIES,1824612613.0
제기동역 6번,THIRTIES,3321245985.0
제기동역 6번,FORTIES,3293048275.0
제기동역 6번,FIFTIES,3474025754.0
제기동역 6번,SIXTIES_PLUS,2785217127.0
제일시장,TEENS,109878927.0
제일시장,TWENTIES,2341186456.0
제일시장,THIRTIES,3712156582.0
제일시장,FORTIES,3814105633.0
제일시장,FIFTIES,4789050204.0
제일시장,SIXTIES_PLUS,4597728715.0
조원동 펭귄시장(신림중앙시장),TEENS,2345948.0
조원동 펭귄시장(신림중앙시장),TWENTIES,100515472.0
조원동 펭귄시장(신림중앙시장),THIRTIES,244090898.0
조원동 펭귄시장(신림중앙시장),FORTIES,254856998.0
조원동 펭귄시장(신림중앙시장),FIFTIES,362752069.0
조원동 펭귄시장(신림중앙시장),SIXTIES_PLUS,407212622.0
조원동주민센터,TEENS,2035203.0
조원동주민센터,TWENTIES,125279140.0
조원동주민센터,THIRTIES,314929872.0
조원동주민센터,FORTIES,300397897.0
조원동주민센터,FIFTIES,365131096.0
조원동주민센터,SIXTIES_PLUS,365248429.0
종각역,TEENS,724693386.0
종각역,TWENTIES,40859715118.0
종각역,THIRTIES,68773198956.0
종각역,FORTIES,44814301110.0
종각역,FIFTIES,33914430583.0
종각역,SIXTIES_PLUS,18218949119.0
종로·청계 관광특구,TEENS,878454024.0
종로·청계 관광특구,TWENTIES,47717295700.0
종로·청계 관광특구,THIRTIES,73700273519.0
종로·청계 관광특구,FORTIES,50347641972.0
종로·청계 관광특구,FIFTIES,46029251013.0
종로·청계 관광특구,SIXTIES_PLUS,44804620500.0
종로3가역,TEENS,1039109428.0
종로3가역,TWENTIES,58401845791.0
종로3가역,THIRTIES,71222412874.0
종로3가역,FORTIES,40368407869.0
종로3가역,FIFTIES,41913674400.0
종로3가역,SIXTIES_PLUS,48527147999.0
종로4가,TEENS,7508310.0
종로4가,TWENTIES,556968137.0
종로4가,THIRTIES,1250583569.0
종로4가,FORTIES,1246561555.0
종로4가,FIFTIES,1521812372.0
종로4가,SIXTIES_PLUS,1801865637.0
종로5가역,TEENS,46029690.0
종로5가역,TWENTIES,3360394807.0
종로5가역,THIRTIES,6997200869.0
종로5가역,FORTIES,6891950986.0
종로5가역,FIFTIES,8575546228.0
종로5가역,SIXTIES_PLUS,9385095080.0
종로5가역 4번,TEENS,0.0
종로5가역 4번,TWENTIES,620755.0
종로5가역 4번,THIRTIES,5178906.0
종로5가역 4번,FORTIES,5401314.0
종로5가역 4번,FIFTIES,5470118.0
종로5가역 4번,SIXTIES_PLUS,3063192.0
종로6가,TEENS,22381008.0
종로6가,TWENTIES,764320703.0
종로6가,THIRTIES,1610006027.0
종로6가,FORTIES,1553975006.0
종로6가,FIFTIES,1626772943.0
종로6가,SIXTIES_PLUS,1759670612.0
종로구청,TEENS,55917169.0
종로구청,TWENTIES,3650502964.0
종로구청,THIRTIES,10197025992.0
종로구청,FORTIES,10336976999.0
종로구청,FIFTIES,8211895140.0
종로구청,SIXTIES_PLUS,5268653613.0
종로신진시장,TEENS,39870049.0
종로신진시장,TWENTIES,2161883526.0
종로신진시장,THIRTIES,3753041115.0
종로신진시장,FORTIES,3730530572.0
종로신진시장,FIFTIES,4840645533.0
종로신진시장,SIXTIES_PLUS,6445529962.0
종암경찰서,TEENS,76932829.0
종암경찰서,TWENTIES,1190581047.0
종암경찰서,THIRTIES,2698643598.0
종암경찰서,FORTIES,4092357939.0
종암경찰서,FIFTIES,5263105876.0
종암경찰서,SIXTIES_PLUS,3258593831.0
종암동주민센터,TEENS,30466931.0
종암동주민센터,TWENTIES,679724306.0
종암동주민센터,THIRTIES,1199179414.0
종암동주민센터,FORTIES,1916806103.0
종암동주민센터,FIFTIES,2280332440.0
종암동주민센터,SIXTIES_PLUS,1847669653.0
종암아이파크2차,TEENS,30624228.0
종암아이파크2차,TWENTIES,401434835.0
종암아이파크2차,THIRTIES,682116427.0
종암아이파크2차,FORTIES,773546506.0
종암아이파크2차,FIFTIES,883038854.0
종암아이파크2차,SIXTIES_PLUS,520459024.0
종암중학교,TEENS,35462354.0
종암중학교,TWENTIES,1140753607.0
종암중학교,THIRTIES,1152424647.0
종암중학교,FORTIES,1502730068.0
종암중학교,FIFTIES,1985284305.0
종암중학교,SIXTIES_PLUS,1214066530.0
종암초등학교,TEENS,17460434.0
종암초등학교,TWENTIES,561913164.0
종암초등학교,THIRTIES,498236028.0
종암초등학교,FORTIES,506949105.0
종암초등학교,FIFTIES,608931945.0
종암초등학교,SIXTIES_PLUS,474007664.0
중계초등학교,TEENS,3843214.0
중계초등학교,TWENTIES,62715668.0
중계초등학교,THIRTIES,279949315.0
중계초등학교,FORTIES,592269988.0
중계초등학교,FIFTIES,399832987.0
중계초등학교,SIXTIES_PLUS,232523290.0
중곡1동 마을마당,TEENS,1999336.0
중곡1동 마을마당,TWENTIES,452936096.0
중곡1동 마을마당,THIRTIES,1098150019.0
중곡1동 마을마당,FORTIES,733440917.0
중곡1동 마을마당,FIFTIES,801278600.0
중곡1동 마을마당,SIXTIES_PLUS,543549033.0
중곡1동주민센터,TEENS,278955.0
중곡1동주민센터,TWENTIES,26353191.0
중곡1동주민센터,THIRTIES,32932008.0
중곡1동주민센터,FORTIES,100200234.0
중곡1동주민센터,FIFTIES,326779111.0
중곡1동주민센터,SIXTIES_PLUS,98322892.0
중곡3동주민센터,TEENS,19793069.0
중곡3동주민센터,TWENTIES,419520250.0
중곡3동주민센터,THIRTIES,1048110527.0
중곡3동주민센터,FORTIES,976159903.0
중곡3동주민센터,FIFTIES,1647920226.0
중곡3동주민센터,SIXTIES_PLUS,1399726532.0
중곡어린이공원,TEENS,5997033.0
중곡어린이공원,TWENTIES,287341493.0
중곡어린이공원,THIRTIES,692413803.0
중곡어린이공원,FORTIES,810298683.0
중곡어린이공원,FIFTIES,1074277247.0
중곡어린이공원,SIXTIES_PLUS,960678023.0
중곡역 3번,TEENS,25724507.0
중곡역 3번,TWENTIES,846410060.0
중곡역 3번,THIRTIES,1858097797.0
중곡역 3번,FORTIES,1523344904.0
중곡역 3번,FIFTIES,1461570211.0
중곡역 3번,SIXTIES_PLUS,1451241357.0
"중곡제일시장(중곡제일골목시장, 광성시장)",TEENS,9647954.0
"중곡제일시장(중곡제일골목시장, 광성시장)",TWENTIES,1155806393.0
"중곡제일시장(중곡제일골목시장, 광성시장)",THIRTIES,2004317986.0
"중곡제일시장(중곡제일골목시장, 광성시장)",FORTIES,1466774244.0
"중곡제일시장(중곡제일골목시장, 광성시장)",FIFTIES,1915676647.0
"중곡제일시장(중곡제일골목시장, 광성시장)",SIXTIES_PLUS,1725655452.0
중곡초등학교,TEENS,10496110.0
중곡초등학교,TWENTIES,221756818.0
중곡초등학교,THIRTIES,557974914.0
중곡초등학교,FORTIES,775954091.0
중곡초등학교,FIFTIES,1048173296.0
중곡초등학교,SIXTIES_PLUS,825534214.0
중구청(퇴계로4가),TEENS,7796355.0
중구청(퇴계로4가),TWENTIES,365659539.0
중구청(퇴계로4가),THIRTIES,824570839.0
중구청(퇴계로4가),FORTIES,879839647.0
중구청(퇴계로4가),FIFTIES,1170981288.0
중구청(퇴계로4가),SIXTIES_PLUS,1807863777.0
중구회현체육센터(정화예술대남산캠퍼스),TEENS,1632935.0
중구회현체육센터(정화예술대남산캠퍼스),TWENTIES,113087757.0
중구회현체육센터(정화예술대남산캠퍼스),THIRTIES,382852855.0
중구회현체육센터(정화예술대남산캠퍼스),FORTIES,412381074.0
중구회현체육센터(정화예술대남산캠퍼스),FIFTIES,314315220.0
중구회현체육센터(정화예술대남산캠퍼스),SIXTIES_PLUS,143869956.0
중랑노인종합복지관,TEENS,14300825.0
중랑노인종합복지관,TWENTIES,354832949.0
중랑노인종합복지관,THIRTIES,1088091310.0
중랑노인종합복지관,FORTIES,1538073126.0
중랑노인종합복지관,FIFTIES,2248947173.0
중랑노인종합복지관,SIXTIES_PLUS,2392832497.0
중랑동부시장,TEENS,80671259.0
중랑동부시장,TWENTIES,1391781352.0
중랑동부시장,THIRTIES,2613946854.0
중랑동부시장,FORTIES,2405282913.0
중랑동부시장,FIFTIES,2556515562.0
중랑동부시장,SIXTIES_PLUS,1789899126.0
중랑동부시장(중랑교종합상가),TEENS,0.0
중랑동부시장(중랑교종합상가),TWENTIES,6365397.0
중랑동부시장(중랑교종합상가),THIRTIES,22612383.0
중랑동부시장(중랑교종합상가),FORTIES,25309798.0
중랑동부시장(중랑교종합상가),FIFTIES,28668823.0
중랑동부시장(중랑교종합상가),SIXTIES_PLUS,17313182.0
중랑역 1번,TEENS,6419154.0
중랑역 1번,TWENTIES,239290456.0
중랑역 1번,THIRTIES,801803417.0
중랑역 1번,FORTIES,729087469.0
중랑역 1번,FIFTIES,1228166302.0
중랑역 1번,SIXTIES_PLUS,1221699830.0
중랑역 2번,TEENS,37083373.0
중랑역 2번,TWENTIES,432310191.0
중랑역 2번,THIRTIES,546454804.0
중랑역 2번,FORTIES,447049632.0
중랑역 2번,FIFTIES,450792862.0
중랑역 2번,SIXTIES_PLUS,451312371.0
중랑역 4번,TEENS,15610619.0
중랑역 4번,TWENTIES,481578891.0
중랑역 4번,THIRTIES,1051682651.0
중랑역 4번,FORTIES,860090591.0
중랑역 4번,FIFTIES,1061457199.0
중랑역 4번,SIXTIES_PLUS,1336694645.0
중림동,TEENS,53816501.0
중림동,TWENTIES,3305255109.0
중림동,THIRTIES,7604966496.0
중림동,FORTIES,6006552502.0
중림동,FIFTIES,5627822560.0
중림동,SIXTIES_PLUS,2811316459.0
중부경찰서(영화인의거리),TEENS,100943247.0
중부경찰서(영화인의거리),TWENTIES,5364374924.0
중부경찰서(영화인의거리),THIRTIES,7615267219.0
중부경찰서(영화인의거리),FORTIES,5788731191.0
중부경찰서(영화인의거리),FIFTIES,4718512803.0
중부경찰서(영화인의거리),SIXTIES_PLUS,2590215073.0
중부시장(신중부시장),TEENS,10310465.0
중부시장(신중부시장),TWENTIES,320000872.0
중부시장(신중부시장),THIRTIES,899989981.0
중부시장(신중부시장),FORTIES,1289088882.0
중부시장(신중부시장),FIFTIES,1773098234.0
중부시장(신중부시장),SIXTIES_PLUS,2174956029.0
중암중학교,TEENS,104472.0
중암중학교,TWENTIES,6034620.0
중암중학교,THIRTIES,15320888.0
중암중학교,FORTIES,28341353.0
중암중학교,FIFTIES,48966794.0
중암중학교,SIXTIES_PLUS,43804386.0
중앙고등학교,TEENS,8684130.0
중앙고등학교,TWENTIES,623631387.0
중앙고등학교,THIRTIES,912490726.0
중앙고등학교,FORTIES,832748094.0
중앙고등학교,FIFTIES,768466094.0
중앙고등학교,SIXTIES_PLUS,772321892.0
중앙대학교,TEENS,569300182.0
중앙대학교,TWENTIES,8000215964.0
중앙대학교,THIRTIES,3343097306.0
중앙대학교,FORTIES,2855402971.0
중앙대학교,FIFTIES,4269477256.0
중앙대학교,SIXTIES_PLUS,1598413251.0
중화역 1번,TEENS,8010667.0
중화역 1번,TWENTIES,119091655.0
중화역 1번,THIRTIES,309146515.0
중화역 1번,FORTIES,301229880.0
중화역 1번,FIFTIES,969708758.0
중화역 1번,SIXTIES_PLUS,376247926.0
중화역 4번,TEENS,48523219.0
중화역 4번,TWENTIES,693767978.0
중화역 4번,THIRTIES,1440465740.0
중화역 4번,FORTIES,1722500497.0
중화역 4번,FIFTIES,2072356728.0
중화역 4번,SIXTIES_PLUS,2377024896.0
증산역 1번,TEENS,5514495.0
증산역 1번,TWENTIES,612216753.0
증산역 1번,THIRTIES,1359024260.0
증산역 1번,FORTIES,1280613463.0
증산역 1번,FIFTIES,1465491295.0
증산역 1번,SIXTIES_PLUS,1242055453.0
증산역 3번,TEENS,8562358.0
증산역 3번,TWENTIES,239815431.0
증산역 3번,THIRTIES,648660723.0
증산역 3번,FORTIES,672089655.0
증산역 3번,FIFTIES,833482745.0
증산역 3번,SIXTIES_PLUS,628326972.0
증산역 4번,TEENS,1562401.0
증산역 4번,TWENTIES,39050891.0
증산역 4번,THIRTIES,127212720.0
증산역 4번,FORTIES,174932003.0
증산역 4번,FIFTIES,229277520.0
증산역 4번,SIXTIES_PLUS,225737025.0
증산종합시장,TEENS,0.0
증산종합시장,TWENTIES,34493887.0
증산종합시장,THIRTIES,289366335.0
증산종합시장,FORTIES,193904098.0
증산종합시장,FIFTIES,347517673.0
증산종합시장,SIXTIES_PLUS,379262384.0
지향초등학교,TEENS,0.0
지향초등학교,TWENTIES,21308511.0
지향초등학교,THIRTIES,29303748.0
지향초등학교,FORTIES,41973662.0
지향초등학교,FIFTIES,17158473.0
지향초등학교,SIXTIES_PLUS,11011185.0
창2동주민센터,TEENS,17360910.0
창2동주민센터,TWENTIES,269478395.0
창2동주민센터,THIRTIES,593347655.0
창2동주민센터,FORTIES,893462105.0
창2동주민센터,FIFTIES,1204060327.0
창2동주민센터,SIXTIES_PLUS,934946675.0
창덕궁,TEENS,16111856.0
창덕궁,TWENTIES,1009964541.0
창덕궁,THIRTIES,1079861220.0
창덕궁,FORTIES,620640080.0
창덕궁,FIFTIES,490222163.0
창덕궁,SIXTIES_PLUS,266970287.0
창동골목시장,TEENS,20435777.0
창동골목시장,TWENTIES,439743729.0
창동골목시장,THIRTIES,857266825.0
창동골목시장,FORTIES,1392481008.0
창동골목시장,FIFTIES,2043773975.0
창동골목시장,SIXTIES_PLUS,1706513990.0
창동신창시장,TEENS,13591113.0
창동신창시장,TWENTIES,185442543.0
창동신창시장,THIRTIES,512486097.0
창동신창시장,FORTIES,960975577.0
창동신창시장,FIFTIES,1541771512.0
창동신창시장,SIXTIES_PLUS,1577584640.0
창동역,TEENS,337321270.0
창동역,TWENTIES,3411078559.0
창동역,THIRTIES,5933978947.0
창동역,FORTIES,6675054120.0
창동역,FIFTIES,7653676605.0
창동역,SIXTIES_PLUS,5941235273.0
창동역 2번,TEENS,39537239.0
창동역 2번,TWENTIES,1000470883.0
창동역 2번,THIRTIES,2026713293.0
창동역 2번,FORTIES,2154661575.0
창동역 2번,FIFTIES,1934596997.0
창동역 2번,SIXTIES_PLUS,1349512236.0
창동역상점가,TEENS,103403123.0
창동역상점가,TWENTIES,2574007935.0
창동역상점가,THIRTIES,3925301359.0
창동역상점가,FORTIES,4574460394.0
창동역상점가,FIFTIES,6606779084.0
창동역상점가,SIXTIES_PLUS,6493736011.0
창동중학교,TEENS,2406658.0
창동중학교,TWENTIES,76923163.0
창동중학교,THIRTIES,249072914.0
창동중학교,FORTIES,310440732.0
창동중학교,FIFTIES,584035872.0
창동중학교,SIXTIES_PLUS,993662813.0
창신1동주민센터,TEENS,683427.0
창신1동주민센터,TWENTIES,11824364.0
창신1동주민센터,THIRTIES,48090716.0
