commercial_area,dinner_sales,total_sales,total_shops,dinner_per_shop,total_per_shop,dinner_index
계상초등학교,1608671620.0,4397562958.0,1512.0,1063936.2566137565,2908441.1097883596,0.3658097986007276
그라운드 고척,7833566842.0,21414358915.0,1836.0,4266648.606753812,11663594.180283224,0.3658090757278222
돌곶이역 8번,2744403285.0,7504148476.0,1134.0,2420108.716931217,6617414.8818342155,0.3657181482718839
연희파출소,2546440300.0,6967652660.0,714.0,3566442.9971988797,9758617.170868346,0.3654660219529371
길음역 8번,1271480090.0,3480345105.0,804.0,1581442.8980099503,4328787.444029851,0.36533161271086073
망원시장,2275269364.0,6228609680.0,1176.0,1934752.8605442178,5296436.802721089,0.3652932967217172
성수119안전센터,2875616195.0,7879861645.0,1776.0,1619153.2629504504,4436859.034346847,0.36493232045827373
미아역,9654344687.0,26468486653.0,3288.0,2936236.218673966,8050026.354318735,0.3647486467045804
오류동역,7918028214.0,21708823003.0,2190.0,3615537.997260274,9912704.567579908,0.3647377940713684
벌말어린이공원,3367271957.0,9235087009.0,672.0,5010821.364583333,13742689.001488095,0.3646172422326335
명지대학교,10007756471.0,27454158788.0,3888.0,2574011.4380144035,7061254.832304527,0.36452606500456
창동역,11593194797.0,31804759427.0,2346.0,4941685.76172208,13557015.953537937,0.3645113186159866
삼전역 3번,3662933609.0,10050622004.0,1098.0,3336005.108378871,9153571.952641165,0.3644484498115845
목동사거리,9666491610.0,26534553789.0,2808.0,3442482.767094017,9449627.417735042,0.36429825377381253
숭곡초등학교,3163394512.0,8688598976.0,1830.0,1728630.880874317,4747868.292896175,0.36408568524546436
상계초등학교,1485685245.0,4080660946.0,1524.0,974859.0846456693,2677599.0459317584,0.36407956080161924
도봉우체국,666394804.0,1830368328.0,264.0,2524222.742424242,6933213.363636363,0.3640768875891519
돈의문센트레빌아파트입구,114562195.0,314720732.0,24.0,4773424.791666667,13113363.833333334,0.3640122284667284
수족관거리,129369315.0,355456461.0,150.0,862462.1,2369709.74,0.36395263328748434
관악구신사동주민센터,4952507698.0,13607647116.0,2634.0,1880223.119969628,5166153.043280182,0.3639503329107348
둔촌역,18681889754.0,51352507629.0,4992.0,3742365.735977564,10286960.662860576,0.3637970299127104
국악고교사거리,2581866516.0,7099933131.0,534.0,4834956.02247191,13295754.926966293,0.3636465961527096
GS강동자이아파트,1920046404.0,5284047206.0,792.0,2424301.015151515,6671776.775252526,0.36336662583555274
등촌역 1번,810918595.0,2233035025.0,120.0,6757654.958333333,18608625.208333332,0.3631463841459451
상도4동주민센터,753158957.0,2074092136.0,354.0,2127567.675141243,5859017.333333333,0.3631270491447445
서대문우체국,656979577.0,1809453172.0,306.0,2146992.081699346,5913245.660130719,0.3630818344272686
남천초등학교,2849329843.0,7857968148.0,1236.0,2305283.0444983817,6357579.40776699,0.36260389318646036
망원역,8275560749.0,22825993931.0,2046.0,4044751.099217986,11156399.77077224,0.3625498532075291
상암동상점가,28102802322.0,77526038787.0,7806.0,3600154.025365104,9931596.052651806,0.3624950115046048
뜸부기어린이공원,905033292.0,2498066894.0,528.0,1714078.2045454546,4731187.299242424,0.3622934574625527
우장산역 1번,870355245.0,2403117380.0,504.0,1726895.3273809524,4768090.03968254,0.3621775832689454
구산역 4번,2289827790.0,6325639713.0,1650.0,1387774.4181818182,3833721.038181818,0.36199149712781
신사역,60811266036.0,168072703416.0,10110.0,6014962.021364985,16624401.920474777,0.361815243046843
신림역(신림),31047576644.0,85850491205.0,6906.0,4495739.450333044,12431290.356935998,0.36164704718884316
삼양골목시장(삼양시장),2018710620.0,5585099090.0,762.0,2649226.5354330707,7329526.364829396,0.3614458020296288
가락시장,22392344040.0,61954222808.0,2100.0,10663020.971428571,29502010.86095238,0.36143370096652283
둔촌동역 1번(한산중학교),4554234207.0,12602517077.0,1800.0,2530130.115,7001398.376111111,0.36137496812534575
미성동주민센터,901923557.0,2497727929.0,300.0,3006411.8566666665,8325759.763333334,0.3610975985527365
청계천공구상가,4248793069.0,11772423111.0,570.0,7454022.928070175,20653373.87894737,0.3609106663036926
서래초등학교,1099370443.0,3046367044.0,174.0,6318220.936781609,17507856.574712645,0.36087918071634706
둔촌동역 4번,690435393.0,1913590819.0,672.0,1027433.6205357143,2847605.3854166665,0.3608061797457861
천호역 6번,2043686326.0,5666959313.0,1584.0,1290206.013888889,3577625.8289141413,0.36063190383452826
홍대소상공인상점가,13456424896.0,37364245527.0,3540.0,3801249.970621469,10554871.617796611,0.3601417533314348
수유역 2번,1137181901.0,3159436602.0,780.0,1457925.5141025642,4050559.7461538464,0.35993186262390464
세검정,510238880.0,1418172945.0,234.0,2180508.034188034,6060568.141025641,0.3597860767256422
둔촌동역 3번(성내3동주민센터),2525535646.0,7019964561.0,1320.0,1913284.5803030303,5318154.970454546,0.3597647287325102
노량진중앙시장,3254873367.0,9053401036.0,498.0,6535890.295180723,18179520.152610444,0.3595194064702647
해방촌예술마을,394666150.0,1098056205.0,1116.0,353643.5035842294,983921.3306451613,0.359422539759702
남성역 1번,3092559911.0,8606170190.0,1728.0,1789675.8744212964,4980422.563657408,0.35934217459392354
문래소공원,774039197.0,2154110256.0,168.0,4607376.172619048,12822084.857142856,0.3593312806733139
삼성중앙역,31737306036.0,88373762697.0,5874.0,5403014.306435138,15044903.421348315,0.3591258883568774
4.19민주묘지역 2번,3900742766.0,10866540375.0,912.0,4277130.225877193,11915066.200657895,0.3589682301254045
중앙대학교,8280301616.0,23068555004.0,2226.0,3719812.046720575,10363232.256963162,0.35894322876158596
금동어린이공원,732192303.0,2040682986.0,540.0,1355911.6722222222,3779042.566666667,0.3587976711832104
창동중학교,870392066.0,2427538547.0,72.0,12088778.694444444,33715813.152777776,0.3585492255419168
신정3동 골목시장,644072051.0,1797209606.0,144.0,4472722.576388889,12480622.263888888,0.358373363268124
삼선동주민센터,5023881776.0,14025671349.0,1776.0,2828762.261261261,7897337.471283784,0.35819189334977475
방학역 1번,3535692749.0,9876655120.0,2586.0,1367243.9091260633,3819278.8553750967,0.3579848345458882
신논현역,77269216765.0,216032408898.0,13224.0,5843104.716046582,16336389.057622505,0.35767418953089936
신촌역 6번,321489239.0,899114780.0,132.0,2435524.537878788,6811475.606060606,0.35756195554921255
먹골역 1번,1799900897.0,5035378275.0,642.0,2803583.951713396,7843268.341121496,0.35745097958901606
삼호가든사거리,6766680593.0,18937918220.0,780.0,8675231.52948718,24279382.333333332,0.35730857607431366
봉원사,1355564806.0,3797860426.0,168.0,8068838.130952381,22606312.05952381,0.35692854764220866
사가정역,8958648231.0,25107192100.0,1422.0,6300033.917721519,17656253.23488045,0.3568160149218757
어린이대공원역 3번,2399404252.0,6725988376.0,1272.0,1886324.0974842766,5287726.710691824,0.35673630667600786
용산용문시장,7456442276.0,20907589409.0,2052.0,3633743.799220273,10188883.727582846,0.35663806716953494
구로나눔길,5055037016.0,14181160521.0,1494.0,3383558.9129852746,9492075.315261044,0.3564614481666934
서촌(경복궁역),23240748405.0,65230843673.0,6396.0,3633637.962007505,10198693.507348342,0.35628465149868493
약수역 7번,1584960141.0,4449560240.0,246.0,6442927.402439024,18087643.252032522,0.35620601936158974
도림2동유수지내체육시설,216017459.0,606626091.0,174.0,1241479.6494252873,3486356.8448275863,0.356096551409293
망우역 2번,653730263.0,1836584917.0,870.0,751414.0954022988,2111017.1459770114,0.35594883577060327
서초3동사거리,24069338691.0,67632833535.0,3102.0,7759296.805609284,21802976.63926499,0.3558824528406623
공덕시장,3675187230.0,10330682941.0,870.0,4224353.137931035,11874348.208045976,0.35575452765219084
매봉역,28404243157.0,79863563188.0,3720.0,7635549.235752688,21468699.78172043,0.3556596027419412
불광역,3574343553.0,10057136951.0,1260.0,2836780.5976190474,7981854.723015873,0.35540368699509417
강남 마이스 관광특구,48910604153.0,137653323335.0,4392.0,11136294.206056466,31341831.36042805,0.355317277985136
백련산해모로아파트,925397431.0,2604977123.0,684.0,1352920.220760234,3808446.08625731,0.35524205676488774
오류동역 4번,559032497.0,1574807149.0,138.0,4050960.1231884058,11411646.007246377,0.35498473407044456
동대문역사문화공원역,32059245413.0,90331834812.0,6300.0,5088769.113174603,14338386.478095237,0.3549052831675809
회기역,8151922475.0,22969517277.0,2328.0,3501684.911941581,9866631.13273196,0.3549017759795388
동묘앞역(동묘),5481796192.0,15464359038.0,1110.0,4938555.127927928,13931854.989189189,0.35447936629832405
구로창업지원센터,1769698140.0,4995906059.0,756.0,2340870.5555555555,6608341.347883598,0.35422966707148806
마포구청역 7번,2806432291.0,7925417315.0,1392.0,2016115.1515804597,5693546.921695402,0.3541053018985411
도봉구보건소,2276873585.0,6430482557.0,1038.0,2193519.831406551,6195069.900770713,0.35407507365391644
독산동,16799819934.0,47453391100.0,4752.0,3535315.642676768,9985982.975589225,0.35402780590742655
신월3동주민센터,2043926923.0,5775850935.0,1284.0,1591843.3979750779,4498326.273364486,0.35387459718089137
난곡중학교,226796466.0,641009107.0,384.0,590615.796875,1669294.5494791667,0.3538116128512352
노원역,78879961815.0,223130598206.0,13566.0,5814533.526094648,16447781.085507886,0.353514768701404
상계백병원,1694785301.0,4794674300.0,552.0,3070263.2264492754,8686004.166666666,0.35347245609571437
북창동(시청역_6번),62458225129.0,176912374511.0,4650.0,13431876.371827956,38045671.93784946,0.35304610715694446
북한산우이역 2번,3335671257.0,9449393302.0,822.0,4057994.229927007,11495612.289537713,0.35300374853632055
영락고등학교,1479389050.0,4194046520.0,1128.0,1311515.115248227,3718126.3475177307,0.3527354889711619
공릉역 2번,562281808.0,1594313020.0,1248.0,450546.3205128205,1277494.407051282,0.3526796814342017
인수동 우편취급국,343640741.0,974786944.0,774.0,443980.28552971577,1259414.6563307494,0.35252907634347636
녹두거리(대학동),11181924503.0,31725081410.0,3798.0,2944161.269878884,8353102.003686151,0.35246322486899495
독산동정훈단지,1223400211.0,3474372716.0,534.0,2291011.6310861423,6506315.947565543,0.35212117726059183
이대 앞 스타트업 상점가,928692164.0,2638974023.0,816.0,1138103.1421568627,3234036.7928921566,0.35191409839808035
면목역 2번,4270210080.0,12141980127.0,1782.0,2396301.952861953,6813681.328282828,0.3516897602644215
도봉산역 1번,6646659751.0,18914960739.0,1716.0,3873344.8432400934,11022704.393356644,0.35139696257975933
우림시장,454535402.0,1293687297.0,282.0,1611827.6666666667,4587543.606382979,0.3513487401894153
교대입구교차로,16471211783.0,46886062676.0,3822.0,4309579.2210884355,12267415.66614338,0.35130294255719774
연희동,21693842789.0,61829527589.0,4938.0,4393244.793236128,12521168.001012556,0.35086541390394704
내방역,21337148354.0,60848819333.0,3852.0,5539238.928868121,15796682.069833852,0.35065837904316205
연트럴파크(연남동주민센터),2961169899.0,8444781061.0,3138.0,943648.7887189293,2691134.8186743148,0.3506508786444902
장한평역(장한평),25576308876.0,72962858762.0,5916.0,4323243.555780933,12333140.426301556,0.35053874409483077
성수역,40295839701.0,114955795658.0,7158.0,5629483.054065381,16059764.690975133,0.3505333460601012
영등포역지하도상점가,7012526809.0,20019685316.0,1302.0,5385965.29109063,15376102.393241167,0.3502815702800031
모래내우체국,1975840233.0,5640953000.0,960.0,2058166.909375,5875992.708333333,0.35026709724402955
보라매역 6번,1688030279.0,4820935989.0,1038.0,1626233.4094412331,4644447.002890173,0.3501457565193986
석촌역(석촌호수),18579490976.0,53092686862.0,5136.0,3617502.137071651,10337361.149143303,0.3499444476089962
신대방삼거리역 1번,165866121.0,474208066.0,510.0,325227.68823529413,929819.7372549019,0.3497749888547868
영신상가(제일상가),257223040.0,735645164.0,114.0,2256342.456140351,6453027.754385965,0.3496564003783759
"황학시장(서울중앙시장, 신중앙시장)",2784585186.0,7966038654.0,1038.0,2682644.6878612717,7674411.034682081,0.3495570768542244
장미원골목시장,1038351305.0,2970624086.0,318.0,3265255.676100629,9341585.176100628,0.34953978522343404
금강수목원아파트,162085336.0,463742673.0,96.0,1688388.9166666667,4830652.84375,0.3495156806499022
관악구 중앙길,8174292665.0,23392436318.0,3288.0,2486098.7423965936,7114487.931265207,0.3494416979008744
체부동홍종문가옥,50532845.0,144630030.0,96.0,526383.8020833334,1506562.8125,0.34939386377780607
황학동벼룩시장,283019044.0,810045855.0,246.0,1150483.918699187,3292869.3292682925,0.3493864480054651
방화역 1번,4541037088.0,13002245879.0,840.0,5405996.533333333,15478864.141666668,0.34925020879156377
회기역 1번,324120409.0,928207065.0,180.0,1800668.9388888888,5156705.916666667,0.3491897672638378
영등포시장역 1번,1735522916.0,4974485951.0,684.0,2537314.2046783627,7272640.279239766,0.3488848763661932
노량진역 6번,2385009797.0,6837593554.0,1728.0,1380214.0028935184,3956940.7141203703,0.34880836045084407
자하문터널,1467514314.0,4207369183.0,714.0,2055342.1764705882,5892673.925770308,0.3487961835936659
답십리공원,457753110.0,1312720787.0,258.0,1774236.8604651163,5088065.065891473,0.34870561549201706
후암동주민센터,6148357503.0,17636569150.0,2466.0,2493251.217761557,7151893.410381184,0.34861414658984285
방이동먹자골목,69220612093.0,198646329036.0,8046.0,8603108.636962466,24688830.354958985,0.3484615720256043
마포FM,473158906.0,1359743745.0,438.0,1080271.4748858449,3104437.7739726026,0.3479765270036231
흑석시장,474461593.0,1363538470.0,360.0,1317948.8694444445,3787606.861111111,0.34796348136770944
상봉역 3번,10748919685.0,30908287604.0,3000.0,3582973.2283333335,10302762.534666667,0.3477682045254726
장위1동주민센터,321468157.0,924568204.0,288.0,1116208.8784722222,3210306.263888889,0.34769544919370815
대림3동사거리,6174650330.0,17764562250.0,2400.0,2572770.970833333,7401900.9375,0.34758246463404974
가오리역 2번,1225939168.0,3527262051.0,582.0,2106424.6872852235,6060587.716494845,0.3475611253925517
강동구립 천호도서관,725860886.0,2090102895.0,1164.0,623591.8264604812,1795621.043814433,0.3472847617868115
"숙대입구역(남영역, 남영동)",7696845118.0,22166955400.0,1806.0,4261819.00221484,12274061.683277963,0.34722157279208493
구의1동주민센터,6209865403.0,17910891605.0,2754.0,2254853.0875090775,6503591.7229484385,0.3467088931109636
장미제일시장(중화동제일시장),296537859.0,855402578.0,378.0,784491.6904761905,2262969.783068783,0.34666467769284653
장승배기역,3759189884.0,10846528893.0,1152.0,3263185.6631944445,9415389.6640625,0.3465799908048058
논현역 4번,1423047975.0,4107654483.0,1074.0,1324998.1145251396,3824631.7346368716,0.34643809037236395
서교동(홍대),18257959369.0,52728528540.0,5532.0,3300426.494757773,9531548.904555315,0.34626339620210456
논현역 5번,273967865.0,791443176.0,84.0,3261522.2023809524,9421942.57142857,0.3461623946075947
갈현건영아파트,64508093.0,186438590.0,156.0,413513.4166666667,1195119.1666666667,0.3460018282695659
목동보건지소,1578166977.0,4568850918.0,1392.0,1133740.6443965517,3282220.4870689656,0.3454187946431917
건대입구역(건대),65924731572.0,190901298272.0,13722.0,4804309.253170092,13912060.798134383,0.345334118566701
예일여고,868268786.0,2515630283.0,402.0,2159872.6019900497,6257786.773631841,0.3451496000296797
광진구청,1192496861.0,3456301981.0,756.0,1577376.8002645504,4571828.017195767,0.3450210275477663
홍익대,243480701.0,705739029.0,138.0,1764352.9057971016,5114050.934782608,0.3450010428713303
도신초등학교,346949630.0,1005945515.0,516.0,672383.003875969,1949506.8120155039,0.34489902765757646
연신내상점가(연빛거리),27920462322.0,81026154101.0,7110.0,3926928.5966244726,11396083.558509141,0.3445858023471883
"대림골목시장(대림시장, 양지시장)",1956275722.0,5677652592.0,1134.0,1725110.8659611994,5006748.317460317,0.3445571370034964
신림역 1번,771432405.0,2239286658.0,48.0,16071508.4375,46651805.375,0.3444991744330752
대치역,14212605412.0,41261655414.0,1458.0,9748014.685871055,28300175.18106996,0.34445068355589264
언북중학교,1986255571.0,5769025186.0,756.0,2627322.183862434,7630985.695767196,0.3442965677841296
"이화여대 3,5,7길 상점가",9996232801.0,29066627443.0,3420.0,2922875.088011696,8499013.872222222,0.3439075558594725
혜회동주민센터,2188819742.0,6365620780.0,630.0,3474317.050793651,10104159.968253968,0.34385016287445264
수서역,19171658392.0,55776823724.0,2010.0,9538138.503482588,27749663.544278607,0.3437208702823768
삼전역 4번,5655955753.0,16458781536.0,1704.0,3319222.859741784,9658909.352112677,0.3436436494784762
신대방1동골목상권,2237239462.0,6513643699.0,780.0,2868255.7205128204,8350825.255128205,0.3434697329765627
장안동사거리,18221463901.0,53064260377.0,4878.0,3735437.454079541,10878282.160106601,0.3433848652849188
영서중학교,58771525.0,171257567.0,48.0,1224406.7708333333,3567865.9791666665,0.34317622298114275
상수역(홍대),15370035802.0,44806737353.0,6336.0,2425826.357638889,7071770.415561869,0.3430295689889349
양평역 2번,4078340900.0,11891235323.0,1380.0,2955319.492753623,8616837.19057971,0.3429703297614237
우리은행응암동지점,1410662697.0,4113874484.0,342.0,4124744.7280701753,12028872.760233918,0.34290367936271726
북한산보국문역 1번,370560617.0,1081712344.0,108.0,3431116.824074074,10015855.037037037,0.3425685387204937
오금역,7789840677.0,22747995810.0,3126.0,2491951.592130518,7277030.009596929,0.34244074695914933
경리단길남측,7750025147.0,22641872664.0,2814.0,2754095.645700071,8046152.332622602,0.34228728612727966
미림여고,96651748.0,282438636.0,72.0,1342385.388888889,3922758.8333333335,0.3422044142714243
동일여자고등학교,1473009795.0,4307402793.0,516.0,2854670.145348837,8347679.8313953485,0.34197168590636606
충무로역,37517348216.0,109758529685.0,9006.0,4165817.034865645,12187267.342327338,0.34181715374351684
천일초등학교,28557940.0,83588735.0,294.0,97135.85034013605,284315.42517006805,0.3416481897949526
성북초등학교앞,2308841052.0,6761543920.0,630.0,3664827.066666667,10732609.396825397,0.34146654659310416
왕십리역 9번,1276164657.0,3737578446.0,534.0,2389821.45505618,6999210.573033708,0.3414415711771257
미아사거리역,20612160331.0,60400835400.0,3594.0,5735158.689760712,16806019.866444074,0.3412562126748333
"수유전통시장(수유시장, 수유골목시장)",3227200794.0,9457600875.0,1314.0,2456012.7808219176,7197565.353881278,0.3412282709593621
서울숲역,1491348733.0,4370942497.0,672.0,2219268.9479166665,6504378.71577381,0.3411961456879353
홍대땡땡거리,8802334547.0,25814043561.0,3246.0,2711748.1660505235,7952570.413123845,0.34099014849028203
강일동주민센터,2463654068.0,7226879114.0,462.0,5332584.562770563,15642595.484848484,0.3409015190564595
굽은다리역 2번,923091255.0,2708930369.0,300.0,3076970.85,9029767.896666666,0.3407585759912901
구로초등학교,2514779396.0,7381751403.0,1830.0,1374196.3912568307,4033743.9360655737,0.3406751675460074
신당역,19595511670.0,57536133314.0,5700.0,3437809.0649122805,10094058.47614035,0.34057748655194936
성신여대입구역 7번,1417825980.0,4163006923.0,624.0,2272157.019230769,6671485.453525641,0.3405773774160019
구로구청,8482089595.0,24913500978.0,1416.0,5990176.267655367,17594280.351694915,0.34046156750470974
신도림역,15820523749.0,46473288189.0,5736.0,2758110.834902371,8102037.689853556,0.34042187169240673
텃골근린공원,297426252.0,874612840.0,426.0,698183.690140845,2053081.7840375586,0.34006618517057213
강남역,172074038697.0,506109956304.0,23832.0,7220293.668051359,21236570.841893252,0.3399933879064849
증산역 3번,1123355149.0,3304372012.0,978.0,1148624.8967280164,3378703.488752556,0.33996025414828507
KB국민은행 종암동지점,597984373.0,1759543083.0,216.0,2768446.171296296,8146032.791666667,0.33985207794994354
삼선중학교,1289234458.0,3793978021.0,828.0,1557046.4468599034,4582099.0591787435,0.33981073450188026
영신여고,1071128606.0,3152419084.0,744.0,1439688.9865591398,4237122.424731183,0.33977988885947247
포방터시장,894629611.0,2633721236.0,864.0,1035450.9386574074,3048288.467592593,0.3396827267713157
양재천카페거리,6975348496.0,20559197365.0,1506.0,4631705.508632138,13651525.474767596,0.339281168041844
공항시장역 1번,3018100923.0,8896678187.0,1098.0,2748725.795081967,8102621.299635701,0.33923907997595193
영등포구청역 6번,1911133050.0,5634528987.0,1062.0,1799560.3107344634,5305582.850282486,0.33918239739459527
쌍문역둘리상점가,3592570842.0,10595582984.0,636.0,5648696.29245283,16659721.672955975,0.3390630649984063
화계중학교,129139634.0,381131942.0,120.0,1076163.6166666667,3176099.5166666666,0.33883183162853353
연산군묘,418881448.0,1237464189.0,72.0,5817797.888888889,17187002.625,0.3384998545602357
봉은사역,12777175230.0,37754200804.0,2214.0,5771081.856368564,17052484.554652214,0.3384305576042356
홍연시장,252645879.0,746574958.0,342.0,738730.6403508772,2182967.7134502926,0.3384065810040202
절두산순교성지,72526871.0,214505872.0,72.0,1007317.6527777778,2979248.222222222,0.3381113548257551
당곡중학교,2468433782.0,7306300403.0,2052.0,1202940.43957115,3560575.2451267056,0.3378500261208053
미근동,4871960510.0,14421250293.0,1464.0,3327841.8784153005,9850580.801229509,0.3378320472230361
시립대앞사거리,964114052.0,2855410151.0,642.0,1501735.2834890967,4447679.362928349,0.33764468185502367
불광중학교,120536183.0,357273059.0,354.0,340497.6920903955,1009245.9293785311,0.33737831600674933
방산종합시장(방산시장),9196125362.0,27270068538.0,2010.0,4575186.747263681,13567198.277611941,0.33722413822266273
방배동카페골목,14389591779.0,42685536918.0,2760.0,5213620.209782609,15465774.245652175,0.33710696451218997
답십리시장,1072319508.0,3181496739.0,702.0,1527520.6666666667,4532046.636752137,0.3370487528260201
회기역 2번,44436521.0,132000000.0,120.0,370304.3416666667,1100000.0,0.3366403106060606
대림역,19596956389.0,58267115671.0,5682.0,3448953.957937346,10254684.208201338,0.33632961170847103
뚝섬역,28445857230.0,84610630802.0,7332.0,3879685.928805237,11539911.456901254,0.33619720075798804
신월시영아파트중문,41480829.0,123393552.0,192.0,216045.984375,642674.75,0.3361669092725364
연서시장,5103107359.0,15192025563.0,1596.0,3197435.6885964912,9518813.009398496,0.3359069755272502
촬영소사거리,1587687198.0,4726875470.0,606.0,2619945.871287129,7800124.537953795,0.33588513344101284
대왕초등학교(세곡동사거리서남측),1526255774.0,4545109823.0,372.0,4102838.1021505375,12218037.15860215,0.33580173712779393
대치동아우편취급국,1564460659.0,4662569592.0,756.0,2069392.406084656,6167420.095238095,0.3355361519288182
잠실 관광특구,113022427797.0,336940995731.0,18504.0,6107999.772859923,18209089.695795503,0.33543685460950123
성균관대학교,2652852246.0,7923500202.0,1698.0,1562339.367491166,4666372.321554771,0.33480812499132434
영천시장,1904223757.0,5688845104.0,774.0,2460237.412144703,7349929.074935401,0.3347294085509697
서울약령시장,2633477933.0,7870476842.0,1254.0,2100062.147527911,6276297.322169059,0.3346020814071535
관악해태어린이공원,542667997.0,1622059112.0,540.0,1004940.7351851852,3003813.17037037,0.3345550066488576
중곡역 3번,2515785020.0,7527997271.0,1404.0,1791869.6723646724,5361821.418091168,0.3341904798094872
구로보건소,3231136537.0,9668810137.0,2682.0,1204748.8952274423,3605074.6222967934,0.3341814030079346
서울남부지방법원,4925926839.0,14757551439.0,2412.0,2042258.2251243782,6118387.827114427,0.33379025371256243
G타워,522005779.0,1565362772.0,336.0,1553588.6279761905,4658817.773809524,0.33347271848879767
상계중앙시장,1243960779.0,3731547627.0,1260.0,987270.4595238095,2961545.7357142856,0.3333632324559367
잠실새내역(신천),64822905337.0,194477846598.0,11586.0,5594934.0011220435,16785590.074054893,0.33331768358682884
청량리청과물시장,5733587187.0,17207676052.0,1164.0,4925762.18814433,14783226.84879725,0.33319939134567805
선릉역,82235878938.0,247015009850.0,13098.0,6278506.561154375,18858986.856772028,0.3329185501234835
광운대역 1번,2636235320.0,7926264543.0,1110.0,2374986.774774775,7140778.867567567,0.332594919800925
코엑스,18025105785.0,54219322707.0,2058.0,8758554.803206997,26345637.85568513,0.3324480071875347
선유도역 1번,7061322512.0,21267301785.0,3222.0,2191596.0620732466,6600652.323091248,0.33202719288915195
신촌 상인회(신촌상점가),862020249.0,2596818211.0,144.0,5986251.729166667,18033459.798611112,0.3319524814438387
문래동사거리,1267907738.0,3821711041.0,264.0,4802680.825757576,14476178.18560606,0.3317644176646688
방배아이파크아파트,1394189588.0,4202440330.0,498.0,2799577.485943775,8438635.200803213,0.3317571407373201
면곡골목시장,384856224.0,1160849537.0,300.0,1282854.08,3869498.4566666665,0.3315298078979206
등촌1동주민센터,5316088033.0,16048119915.0,2256.0,2356422.0004432625,7113528.331117021,0.3312592416530432
한성백제역 3번,2074691075.0,6264043078.0,954.0,2174728.5901467507,6566082.890985325,0.33120638686003623
서울역 12번,10677062520.0,32254871717.0,2472.0,4319200.04854369,13048087.264158577,0.33102170157981536
석촌고분역,12501408339.0,37769468161.0,2460.0,5081873.308536585,15353442.341869919,0.3309924377465475
성수동카페거리,12064896544.0,36520736752.0,4470.0,2699082.000894855,8170187.192841163,0.33035742476743124
잠실나루역,398161772.0,1205848156.0,240.0,1659007.3833333333,5024367.316666666,0.3301922966161587
인수중학교,7095686.0,21491460.0,96.0,73913.39583333333,223869.375,0.3301630508118108
신설동역,20910404983.0,63426403027.0,5760.0,3630278.6428819443,11011528.303298611,0.3296798176320774
상왕십리역 6번,736108576.0,2234184868.0,210.0,3505278.933333333,10638975.561904762,0.32947523123229744
여의도역(여의도),160418715114.0,486980191655.0,22950.0,6989922.227189543,21219180.464270152,0.32941527779357455
공릉동 도깨비시장,1875270626.0,5693382914.0,1620.0,1157574.4604938272,3514433.897530864,0.32937721813664056
개화산역 1번,1867157314.0,5670169816.0,864.0,2161061.7060185187,6562696.546296297,0.3292947785675278
목동신시가지,13371295276.0,40629911253.0,7266.0,1840255.3366363887,5591785.198596202,0.32909979036719406
통인시장,4461619825.0,13569496172.0,1656.0,2694214.870169082,8194140.200483092,0.3287977511063629
청담사거리(청담동명품거리),35903651760.0,109268242489.0,7098.0,5058277.227387996,15394229.711045366,0.32858267820693104
충정로역 3번,2157453092.0,6567511801.0,696.0,3099788.925287356,9436080.173850575,0.32850387747632154
천호공원(해공체육문화센터),3139372651.0,9563242419.0,1554.0,2020188.321106821,6153952.650579151,0.32827492114628154
명동(명동거리),65148091237.0,198659178904.0,9882.0,6592601.825237806,20103134.882007692,0.3279389937903757
동묘시장(동묘벼룩시장),2381854405.0,7264270480.0,444.0,5364536.948198198,16360969.54954955,0.3278862497697085
구로역,20048471968.0,61156019948.0,4512.0,4443367.014184397,13554082.435283689,0.327824995561302
제일시장,6621256665.0,20204161926.0,780.0,8488790.596153846,25902771.7,0.32771746184034223
한성대입구역 3번,1831980383.0,5593479602.0,1518.0,1206838.196969697,3684769.1712779975,0.3275207050625444
교대역(법원.검찰청),79048128166.0,241493398062.0,12804.0,6173705.729928147,18860777.730552953,0.32733038998318914
성동세무서,1292035817.0,3948462128.0,540.0,2392658.92037037,7311966.903703704,0.3272250752609979
방신전통시장,357707479.0,1093610767.0,522.0,685263.3697318007,2095039.7835249042,0.3270884758946416
은평요양병원,2798324043.0,8556132812.0,1284.0,2179380.0957943927,6663654.83800623,0.3270547693083192
고대앞사거리,923609396.0,2826800579.0,720.0,1282790.8277777778,3926111.9152777777,0.3267331282091124
본동인정시장(기능상실),63563187.0,194679749.0,96.0,662116.53125,2027914.0520833333,0.32650127877450674
방이역,5262771861.0,16124744604.0,1044.0,5040969.2155172415,15445157.666666666,0.3263786180957239
남부터미널역,17338691622.0,53135912285.0,4656.0,3723945.7951030927,11412352.294888316,0.32630834545574605
방이역 2번,1977279690.0,6059934390.0,792.0,2496565.265151515,7651432.310606061,0.32628730985320126
연신내역 3번,428021997.0,1311862651.0,258.0,1658999.988372093,5084738.957364341,0.32627043438863784
신정2동 골목시장(오목교중앙시장),63106000.0,193476398.0,174.0,362678.1609195402,1111933.3218390804,0.326168983154214
남구로역 3번,4293032632.0,13170145561.0,3180.0,1350010.2616352201,4141555.2078616354,0.3259669843523
KB국민은행 중화동지점,651212044.0,1998396473.0,144.0,4522305.861111111,13877753.284722222,0.3258672904993663
양화초등학교,180112199.0,552934406.0,306.0,588601.9575163398,1806975.183006536,0.3257388164772658
